"EFF_DATE","SITE_NO","SITE_TYPE_CODE","FACILITY_TYPE","STATE_CODE","FACILITY_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","REMARK_NO","REMARK"
"2026/02/19","16747.","A","ATCT-RAPCON","NC","GSB","GOLDSBORO","US","TA43","ATIS","ATIS_HRS",1,"NO-NOTAM MP 0900-1030Z++ FRI."
"2026/02/19","05308.","A","NON-ATCT","IN","GSH","GOSHEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 135.9/314.0 (GOSHEN RCAG) WHEN SOUTH BEND APCH CTL CLSD."
"2026/02/19","51523.2","A","ATCT","MP","GSN","SAIPAN ISLAND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY GUAM CERAP ON FREQS 118.4/290.5 (SAIPAN RCAG)."
"2026/02/19","22316.1","A","ATCT-TRACON","SC","GSP","GREER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 135.35/263.125 (OWING RCAG) WHEN APCH CTL CLSD."
"2026/02/19","50284.","A","NON-ATCT","AK","GST","GUSTAVUS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 133.2/360.65 (GUSTAVUS RCAG)."
"2026/02/19","50284.","A","NON-ATCT","AK","GST","GUSTAVUS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY JUNEAU FSS ON FREQ 122.65 (GUSTAVUS RCO)."
"2026/02/19","15252.","A","ATCT-A/C","NY","GTB","FORT DRUM","US","TA9","AIRPORT","TWR_TYPE_CODE",1,"ATCT-ARAC."
"2026/02/19","15252.","A","ATCT-A/C","NY","GTB","FORT DRUM","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"344.6 PMSV AVBL THRU GRIFFISS AFB."
"2026/02/19","12741.","A","NON-ATCT","NE","GTE","GOTHENBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (NORTH PLATTE RCAG)."
"2026/02/19","27224.","A","NON-ATCT","WI","GTG","GRANTSBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 121.05/235.775 (PRINCETON RCAG)."
"2026/02/19","11194.51","A","ATCT","MS","GTR","COLUMBUS/W POINT/STARKVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC (COLUMBUS RCAG) ON FREQS 127.1/269.4 WHEN COLUMBUS APCH CTL CLSD."
"2026/02/19","11194.51","A","ATCT","MS","GTR","COLUMBUS/W POINT/STARKVILLE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"WHEN TWR CLSD CONTACT COLUMBUS CLEARANCE DELIVERY 126.25."
"2026/02/19","02631.","A","NON-ATCT","CO","GUC","GUNNISON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQ 124.5/350.25 (GUNNISON RCAG RCAG)."
"2026/02/19","51510.","A","ATCT","GU","GUM","TAMUNING","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"ATCT PRIVATELY OPERATED BY JOHNSON-BARTON."
"2026/02/19","51510.","A","ATCT","GU","GUM","TAMUNING","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY GUAM CERAP ON FREQS 119.8/269.0 (MOUNT SANTA ROSA RCAG)."
"2026/02/19","14612.","A","NON-ATCT","NM","GUP","GALLUP","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY ALBUQUERQUE RADIO ON FREQ 122.1R (GALLUP RCO)."
"2026/02/19","14612.","A","NON-ATCT","NM","GUP","GALLUP","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON 124.325/288.25 (WEST MESA RCAG)."
"2026/02/19","27805.","A","ATCT","WY","GUR","GUERNSEY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 135.6/363.025 (LUSK RCAG)."
"2026/02/19","05575.","A","ATCT-RAPCON","IN","GUS","PERU","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 121.05/338.275 EAST (REMOTED FROM GRISSOM) WHEN GRISSOM APCH CTL CLSD."
"2026/02/19","05575.","A","ATCT-RAPCON","IN","GUS","PERU","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"TA31 ASR-8/PAR"
"2026/02/19","05575.","A","ATCT-RAPCON","IN","GUS","PERU","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"ARW COMD POST; CALL BRICKYARD, FONE PATCH 251.1 311.0."
"2026/02/19","05575.","A","ATCT-RAPCON","IN","GUS","PERU","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"PMSV;  FULL SVC 1200-0400Z."
"2026/02/19","05575.","A","ATCT-RAPCON","IN","GUS","PERU","US","1","ATIS","ATIS_PHONE_NO",1,"C765-688-2293."
"2026/02/19","18994.","A","NON-ATCT","OK","GUY","GUYMON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 134.0/257.625 (LIBERAL RCAG)."
"2026/02/19","25805.","A","NON-ATCT","VA","GVE","GORDONSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY LEESBURG RADIO ON FREQ 122.1R/115.6T (GORDONSVILLE RCO)."
"2026/02/19","03805.","A","NON-ATCT","GA","GVL","GAINESVILLE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"CD PRVDD BY ATLANTA ARTCC ON FREQS 134.8/307.9 (MOUNT OGLETHORPE RCAG) 2200-0615."
"2026/02/19","03805.","A","NON-ATCT","GA","GVL","GAINESVILLE","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY ATLANTA TRACON 0615-2200 ON FREQS 132.475/291.1 OTHER TIMES BY ATLANTA ARTCC ON FREQS 127.5/316.05 (ATHENS RCAG)."
"2026/02/19","03805.","A","NON-ATCT","GA","GVL","GAINESVILLE","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"CD PRVDD BY GAINESVILLE RCO ON FREQ 122.5 0615-2200."
"2026/02/19","23985.","A","ATCT","TX","GVT","GREENVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 132.025/317.75 (CUMBY RCAG)."
"2026/02/19","05101.1","A","NON-ATCT","IN","GWB","AUBURN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH CTL SECTORIZATION BASED UPON FORT WAYNE RWY USAGE."
"2026/02/19","11247.","A","ATCT","MS","GWO","GREENWOOD","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 132.5/259.1 (GREENWOOD RCAG)."
"2026/02/19","11247.","A","ATCT","MS","GWO","GREENWOOD","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"ATCT OWNED & OPERATED BY CITY OF GREENWOOD."
"2026/02/19","17354.22","A","NON-ATCT","ND","GWR","GWINNER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 127.35/278.3 (FARGO RCAG)."
"2026/02/19","16746.2","A","NON-ATCT","NC","GWW","GOLDSBORO","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY WASHINGTON ARTCC (ZDC) ON 123.85/279.65 (NEW BERN RCAG) WHEN APCH CTL CLSD."
"2026/02/19","00689.","A","ATCT","AZ","GXF","GILA BEND","US","1","APCH_DEP_CTL_PROV","CTL_TYPE_CODE",1,"OPR MON-THU 1300-0530Z, FRI 1300-0130Z, CLSD WKEND AND HOL."
"2026/02/19","02627.","A","NON-ATCT","CO","GXY","GREELEY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY DENVER RADIO ON FREQ 122.5 (GILL RCO)."
"2026/02/19","22310.","A","ATCT","SC","GYH","GREENVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 135.35/263.125 (OWING RCAG) WHEN APCH CTL CLSD."
"2026/02/19","24780.","A","ATCT","TX","GYI","SHERMAN/DENISON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 124.75/323.0 (GAINESVILLE RCAG)."
"2026/02/19","00696.71","A","ATCT","AZ","GYR","GOODYEAR","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"EMERG FREQ 121.5 NOT AVBL AT ATCT."
"2026/02/19","00696.71","A","ATCT","AZ","GYR","GOODYEAR","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.2 (PHOENIX RCO)."
"2026/02/19","05303.","A","ATCT","IN","GYY","GARY/CHICAGO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY TERRE HAUTE RADIO ON FREQ 122.3 (CROWNPOINT RCO)."
"2026/02/19","00296.","A","NON-ATCT","AL","GZH","EVERGREEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 134.15/338.3 (CRESTVIEW RCAG)."
"2026/02/19","19239.","A","NON-ATCT","OK","GZL","STIGLER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON 132.2/338.35 (MC ALESTER RCAG)."
"2026/02/19","23160.","A","NON-ATCT","TN","GZS","PULASKI","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC (ZME) ON FREQS 125.85/379.25 (CENTERVILLE RCAG)."
"2026/02/19","19289.2","A","NON-ATCT","OK","H04","VINITA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON 128.6/282.325 (EDNA RCAG)."
"2026/02/19","11564.","A","NON-ATCT","MO","H19","BOWLING GREEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 126.225/317.775 (QUINCY RCAG)."
"2026/02/19","01027.","A","NON-ATCT","AR","H34","HUNTSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 126.1/269.0 (FAYETTEVILLE RCAG) WHEN RAZORBACK APCH CTL CLSD."
"2026/02/19","00918.","A","NON-ATCT","AR","H35","CLARKSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 128.475/377.15 (RUSSELLVILLE RCAG)."
"2026/02/19","24856.","A","NON-ATCT","TX","H70","STRATFORD","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY FORT WORTH RADIO ON FREQS 122.2 (DALHART RCO)."
"2026/02/19","11733.1","A","NON-ATCT","MO","H88","FREDERICKTOWN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 127.475/346.275 (FARMINGTON RCAG)."
"2026/02/19","04427.","A","NON-ATCT","IL","H96","BENTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 127.475/346.275 (MARION RCAG)."
"2026/02/19","00366.1","A","NON-ATCT","AL","HAB","HAMILTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC (COLUMBUS RCAG) ON FREQS 127.1/269.4."
"2026/02/19","11765.","A","NON-ATCT","MO","HAE","HANNIBAL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 126.225/317.775 (QUINCY RCAG)."
"2026/02/19","10377.","A","NON-ATCT","MI","HAI","THREE RIVERS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON 127.55/307.175 (GOSHEN RCAG) WHEN GREAT LAKES APCH CTL CLSD."
"2026/02/19","17421.","A","NON-ATCT","ND","HBC","MOHALL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 127.6/279.6 (MINOT RCAG) WHEN MINOT APCH CTL CLSD."
"2026/02/19","11255.","A","NON-ATCT","MS","HBG","HATTIESBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 126.8/327.8 (HATTIESBURG RCAG)."
"2026/02/19","19020.","A","NON-ATCT","OK","HBR","HOBART","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.4/269.375 (CLINTON-SHERMAN RCAG)  WHEN ALTUS APCH CTL CLSD."
"2026/02/19","24030.121","A","NON-ATCT","TX","HBV","HEBBRONVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 127.8/307.2 (LAREDO RCAG)."
"2026/02/19","01010.1","A","NON-ATCT","AR","HBZ","HEBER SPRINGS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 126.85/281.55 (BRINKLEY RCAG)."
"2026/02/19","50318.","A","NON-ATCT","AK","HCA","HOLY CROSS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 118.15/251.05 (ANIAK RCAG)."
"2026/02/19","50318.","A","NON-ATCT","AK","HCA","HOLY CROSS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.45 (ANIAK RCO)."
"2026/02/19","10746.2","A","NON-ATCT","MN","HCD","HUTCHINSON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 127.1/290.2 (REDWOOD FALLS RCAG)."
"2026/02/19","10733.1","A","NON-ATCT","MN","HCO","HALLOCK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 132.15/269.6 (GRAND FORKS RCAG)."
"2026/02/19","25164.","A","NON-ATCT","UT","HCR","HEBER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE CITY ARTCC ( ZLC) ON FREQS 119.95/377.15 (FRANCIS PEAK RCAG)."
"2026/02/19","12766.","A","NON-ATCT","NE","HDE","HOLDREGE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (GRAND ISLAND WEST RCAG)."
"2026/02/19","00376.","A","NON-ATCT","AL","HDL","HEADLAND","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 134.3/322.55 (DOTHAN RCAG) WHEN CAIRNS APCH/DEP CLSD."
"2026/02/19","02635.7","A","NON-ATCT","CO","HDN","HAYDEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 120.475/235.975 (HAYDEN RCAG)."
"2026/02/19","02635.7","A","NON-ATCT","CO","HDN","HAYDEN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY DENVER RADIO ON FREQ 122.3 (HAYDEN RCO)."
"2026/02/19","24062.","A","NON-ATCT","TX","HDO","HONDO","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 134.95/ 269.4 (KERRVILLE RCAG)."
"2026/02/19","01015.","A","NON-ATCT","AR","HEE","HELENA/WEST HELENA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 135.3/335.8(BRINKLEY RCAG)."
"2026/02/19","17360.","A","NON-ATCT","ND","HEI","HETTINGER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 124.25/236.825 (DICKINSON RCAG)."
"2026/02/19","02638.9","A","NON-ATCT","CO","HEQ","HOLYOKE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 118.475/225.4 (BRUSH/B/ RCAG)."
"2026/02/19","00329.01","H","ATCT","AL","HEY","FORT RUCKER","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 134.3/322.55 (DOTHAN RCAG) WHEN CAIRNS APCH/DEP CLSD."
"2026/02/19","11358.","A","NON-ATCT","MS","HEZ","NATCHEZ","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 120.975/299.6 (NATCHEZ RCAG)."
"2026/02/19","05370.","A","NON-ATCT","IN","HFY","INDIANAPOLIS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY IND APCH ON 124.95."
"2026/02/19","01582.5","H","NON-ATCT","CA","HGT","FORT HUNTER LIGGET JOLON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY OAKLAND ARTCC (ZOA) ON FREQ 128.7/307.0 (PRIEST RCAG)."
"2026/02/19","23545.","A","NON-ATCT","TX","HHF","CANADIAN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY ALBUQUERQUE ARTCC ON (ZAB) FREQS 127.85/285.475 (AMARILLO RCAG)."
"2026/02/19","23545.","A","NON-ATCT","TX","HHF","CANADIAN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"AIRCRAFT EXECUTING MISSED APCH ON RNAV (GPS) RY 04 CTC KANSAS CITY ARTCC (ZKC) ON 126.95/379.2  (GAGE RCAG)."
"2026/02/19","01647.","A","ATCT","CA","HHR","HAWTHORNE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"ATCT OPER BY BARTON ATC INC."
"2026/02/19","19034.","A","NON-ATCT","OK","HHW","HUGO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 124.875/370.95 (BONHAM RCAG)."
"2026/02/19","13452.","A","NON-ATCT","NH","HIE","WHITEFIELD","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 135.7/282.2(MONTPELIER RCAG)."
"2026/02/19","11778.61","A","NON-ATCT","MO","HIG","HIGGINSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 135.575/323.15 (KNOB NOSTER RCAG) WHEN WHITEMAN APCH CTL CLSD."
"2026/02/19","00717.76","A","NON-ATCT","AZ","HII","LAKE HAVASU CITY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY LOS ANGELES ARTCC (ZLA) ON FREQUENCIES 134.65/360.65 (NELSON RCAG)."
"2026/02/19","19571.5","A","ATCT","OR","HIO","PORTLAND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"FREQ 121.5 NOT AVBL."
"2026/02/19","12761.","A","NON-ATCT","NE","HJH","HEBRON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 126.4/317.7 (MARYSVILLE RCAG)."
"2026/02/19","00901.1","A","NON-ATCT","AR","HKA","BLYTHEVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 134.65/316.15 (MCKELLAR RCAG)."
"2026/02/19","11282.","A","ATCT","MS","HKS","JACKSON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 132.5/259.1 (JACKSON RCAG) WHEN JACKSON APCH CTL CLSD."
"2026/02/19","16793.","A","ATCT","NC","HKY","HICKORY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"CLNC DELIVERY PRVDD BY ATLANTA ARTCC ON FREQ 124.25 WHEN ATCT CLSD."
"2026/02/19","16793.","A","ATCT","NC","HKY","HICKORY","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC (HICKORY RCAG) ON FREQS 125.15/263.0"
"2026/02/19","50330.1","A","NON-ATCT","AK","HLA","HUSLIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 127.0/290.2 (GALENA RCAG)."
"2026/02/19","50330.1","A","NON-ATCT","AK","HLA","HUSLIA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY FAIRBANKS FSS ON FREQ 122.4 (HUSLIA RCO)."
"2026/02/19","06659.3","A","NON-ATCT","KS","HLC","HILL CITY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (HILL CITY RCAG)."
"2026/02/19","12402.","A","ATCT-A/C","MT","HLN","HELENA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 133.4/285.4 (BUTTE RCAG) WHEN HELENA APCH CTL (HLN) CLSD."
"2026/02/19","12402.","A","ATCT-A/C","MT","HLN","HELENA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"SAID IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","23882.21","H","ATCT","TX","HLR","FORT HOOD (KILLEEN)","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"PMSV GRAY METRO: FOR REMOTE BRIEFING SVC CTC ROBERT GRAY AAF C254-288-9620, DSN 738-9620 OR 26 OWS, BARKSDALE AFB, C318-529-2651, DSN 331-2651. WX OBSN FULLY AUTOMATED VIA ASOS - C254-286-5692.."
"2026/02/19","14525.","A","ATCT-RAPCON","NM","HMN","ALAMOGORDO","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMD POST: HAVE QUICK TIMING AVBL. (RAYMOND 14)."
"2026/02/19","14525.","A","ATCT-RAPCON","NM","HMN","ALAMOGORDO","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 132.65/257.6 (ALAMOGORDO RCAG) WHEN HOLLOMAN APCH CTL (HMN) CLSD."
"2026/02/19","14525.","A","ATCT-RAPCON","NM","HMN","ALAMOGORDO","US","5","ARPT_CTL_REMARK","ATC_REMARK",5,"COMM-PMSV: 346.55."
"2026/02/19","01654.","A","NON-ATCT","CA","HMT","HEMET","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SOUTHERN CALIFORNIA TRACON (SCT) ON 134.0/278.3 WHEN (RIV) MARCH RAPCON CLSD."
"2026/02/19","19073.","H","NON-ATCT","OK","HMY","LEXINGTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"MULDROW OPS (ADVSY SVS ONLY) - 139.425 227.200 46.90 (CTAF)."
"2026/02/19","19809.2","A","NON-ATCT","PA","HMZ","BEDFORD","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.4/327.1 (ALTOONA RCAG) WHEN JOHNSTOWN APCH CTL CLSD."
"2026/02/19","05362.","A","NON-ATCT","IN","HNB","HUNTINGBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 128.3/291.625 (EVANSVILLE RCAG) WHEN EVANSVILLE APCH CTL CLSD."
"2026/02/19","13083.29","A","ATCT","NV","HND","LAS VEGAS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY RENO RADIO ON FREQ 122.6 (MOUNT POTOSI RCO)."
"2026/02/19","52161.","A","ATCT-A/C","HI","HNL","HONOLULU","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"RADIO/NAV REMARK: BETWEEN 0800 AND 1600Z IFR TFC ON THE GROUND CONTACT HONOLULU CENTER ON 119.3"
"2026/02/19","52161.","A","ATCT-A/C","HI","HNL","HONOLULU","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"RADIO/NAV REMARK: CONTINUED AND VFR TFC IN THE MAUI AREA CONTACT HONOLULU RADIO ON 123.6."
"2026/02/19","52161.","A","ATCT-A/C","HI","HNL","HONOLULU","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"HICKAM RAMP TWR - 133.6/234.8 REMARKS: (NON-ATC FACILITY) ALL ACFT ON HIK FLIGHTLINE INCL HAZ CARGO PAD WILL CTC HIK RAMP PRIOR TO ENG START/TAXI. HIK RAMP WILL PROVIDE ADVSY DIRECTIONS AND WILL RELAY TO AFLD OPS VIA VHF CAPABLE ACFT. ALL ACFT DEPARTING TO CONUS MUST COMPLETE USDA INSPECTION PRIOR TO ENG START/TAXI."
"2026/02/19","52161.","A","ATCT-A/C","HI","HNL","HONOLULU","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"ASDE-X IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","52061.","A","NON-ATCT","HI","HNM","HANA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"CLEARANCE DELIVERY PRVDD BY HONOLULU FSS ON FREQ 122.3 (HANA RCO)."
