"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK"
"2026/01/22","N","C","A555",80,"HARDE","RP   ","","","ZSU","TJ","PR","US","GRADI",314.94,134.66,55.33,"","",,"N","N","N","GRADI",2000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",90,"GRADI","RP   ","","","ZMA","K","OA","US","KARRN",314.47,134.44,7.23,"","",,"N","N","N","KARRN",2000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",100,"KARRN","RP   ","","","ZMA","K","OA","US","SEBUG",314.31,134.13,33.81,"","",,"N","N","N","SEBUG",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",110,"SEBUG","RP   ","","","ZMA","K","OA","US","COCBU",314.16,134.01,27.62,"","",,"N","N","N","COCBU",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",120,"COCBU","RP   ","","","ZMA","K","OA","US","GTK",313.96,133.79,32.02,"","",,"N","N","N","GTK",2000,"",,"",,"",,"",,"",,"",1500,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",130,"GTK","VOR/DME","GRAND TURK","GRAND TURK ISLAND","","","","TC","MAYAG",310.68,130.49,32,"","",,"N","N","N","MAYAG",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",140,"MAYAG","RP   ","","","ZMA","K7","","IB","RATTL",310.49,130.31,32.27,"","",,"N","N","N","RATTL",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",150,"RATTL","RP   ","","","ZMA","K","OA","US","EGANN",310.31,130.27,6.29,"","",,"N","N","N","EGANN",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",160,"EGANN","RP   ","","","ZMA","K7","","IB","MICAS",310.27,130.19,13.49,"","",,"N","N","N","MICAS",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",170,"MICAS","RP   ","","","ZMA","K7","","TC","BTLER",308.41,128.32,14.01,"","",,"N","N","N","BTLER",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",180,"BTLER","RP   ","","","ZMA","K","OA","US","GUANA",310.75,130.63,20.27,"","",,"N","N","N","GUANA",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",190,"GUANA","RP   ","","","ZMA","K","OA","US","INDEE",310.45,129.27,89.35,"","",,"N","N","N","INDEE",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",200,"INDEE","WP   ","","","ZMA","K","OA","US","DUKKY",308.99,128.23,55,"","",,"N","N","N","DUKKY",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",210,"DUKKY","WP   ","","","ZMA","K7","","BS","GEROT",316.06,135.46,47,"","",,"N","N","N","GEROT",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",220,"GEROT","RP   ","","","ZMA","K","OA","US","DONEZ",312.01,131.88,22.29,"","",,"N","N","N","DONEZ",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",230,"DONEZ","RP   ","","","ZMA","K","OA","US","BOSAR",311.88,131.64,38.29,"","",,"N","N","N","BOSAR",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",240,"BOSAR","RP   ","","","ZMA","MY","","BS","LEPAS",311.64,131.58,10.62,"","",,"N","N","N","LEPAS",3000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",250,"LEPAS","RP   ","","","ZMA","MY","","BS","ZQA",311.57,131.39,29.38,"","",,"N","N","N","ZQA",1500,"",,"",,"",,"",,"",,"",1500,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",260,"ZQA","VOR/DME","NASSAU","NASSAU","","","","BS","HINZY",298.4,118.3,14,"","",,"N","N","N","HINZY",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",270,"HINZY","RP   ","","","ZMA","MY","","BS","PRUNE",298.3,118.18,16,"","",,"N","N","N","PRUNE",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",280,"PRUNE","RP   ","","","ZMA","MY","","BS","RAJAY",296.18,116.08,13.5,"","",,"N","N","N","RAJAY",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",290,"RAJAY","RP   ","","","ZMA","MY","","BS","ZBV",296.09,115.61,64.84,"","",,"N","N","N","ZBV",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A555",300,"ZBV","VOR/DME","BIMINI","BIMINI","","","","BS","",,,,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A578",10,"PNI","NDB/DME","POHNPEI","POHNPEI ISLAND","","","","FM","AFOYU",124.59,304.47,29.99,"","",,"N","N","N","AFOYU",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A578",20,"AFOYU","WP   ","","","ZAK","K2","","FM","FENSE",124.5,303.38,289.81,"","",,"N","N","N","FENSE",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A578",30,"FENSE","WP   ","","","ZHN","P","OP","US","",,,,"","",,"N","N","N","",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A579",10,"CARRP","RP   ","","","ZHN","P","OP","US","CHEEM",203.65,23.5,72.48,"","",,"N","N","N","",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A579",20,"CHEEM","WP   ","","","ZOA","P","OP","US","CROBY",203.32,22.2,546.52,"","",,"N","N","N","",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A579",30,"CROBY","WP   ","","","ZOA","P","OP","US","CEBUR",203.17,22.12,536.59,"","",,"N","N","N","",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A579",40,"CEBUR","WP   ","","","ZOA","P","OP","US","CUFFY",202.28,21.45,536.47,"","",,"N","N","N","",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A579",50,"CUFFY","WP   ","","","ZOA","P","OP","US","",,,,"","",,"N","N","N","",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","A","A590",10,"PASRO","WP   ","","","ZAN","P","OP","US","POWAL",60.66,242.69,208.48,"","",,"N","N","N","POWAL",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",20,"POWAL","WP   ","","","ZAN","P","OP","US","PLADO",63.07,245.44,242.16,"","",,"N","N","N","PLADO",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",30,"PLADO","WP   ","","","ZAN","P","OP","US","PINSO",51.24,232.49,132.93,"","",,"N","N","N","PINSO",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",40,"PINSO","WP   ","","","ZAN","P","OP","US","POOFF",58.37,240.5,210.91,"","",,"N","N","N","POOFF",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",50,"POOFF","WP   ","","","ZAN","P","OP","US","PINTT",60.36,242.5,202.45,"","",,"N","N","N","PINTT",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",60,"PINTT","WP   ","","","ZAN","P","OP","US","PTZGR",62.58,243.46,78.22,"","",,"N","N","N","PTZGR",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",70,"PTZGR","WP   ","","","ZAN","P","OP","US","PUGGY",62.82,243.97,101.3,"","",,"N","N","N","PUGGY",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",80,"PUGGY","WP   ","","","ZAN","P","OP","US","POETT",62.21,243.73,127.54,"","",,"N","N","N","POETT",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",90,"POETT","WP   ","","","ZAN","P","OP","US","SELDM",63.39,243.81,34.36,"","",,"N","N","N","SELDM",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",100,"SELDM","WP   ","","","ZAN","P","OP","US","PORGE",63.67,245.17,117.12,"","",,"N","N","N","PORGE",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",110,"PORGE","WP   ","","","ZAN","PA","AK","US","HAMND",62.13,245.51,238.72,"","",,"N","N","N","HAMND",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","A","A590",120,"HAMND","WP   ","","","ZAN","PA","AK","US","",,,,"","",,"N","N","N","",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","A597",10,"ADBON","WP   ","","","ZAK","P","OP","US","OKOLE",322.52,144.47,425.21,"","",,"N","N","N","OKOLE",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",20,"OKOLE","WP   ","","","ZOA","P","OP","US","GALSS",324.67,146.08,308.47,"","",,"N","N","N","GALSS",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",30,"GALSS","WP   ","","","ZOA","P","OP","US","JUNIE",326.16,146.51,76.38,"","",,"N","N","N","JUNIE",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",40,"JUNIE","RP   ","","","ZUA","PG","GU","US","OPLAR",307.51,127.3,80,"","",,"N","N","N","OPLAR",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",50,"OPLAR","RP   ","","","ZUA","PG","GU","US","GUMGE",307.3,127.11,65,"","",,"N","N","N","GUMGE",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",60,"GUMGE","RP   ","","","ZUA","PG","GU","US","UNZ",307.11,127,35,"","",,"N","N","N","UNZ",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",70,"UNZ","VORTAC","NIMITZ","AGANA","ZHN","","GU","US","WUVEN",332,151.93,40,"","",,"N","N","N","WUVEN",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",80,"WUVEN","RP   ","","","ZUA","PG","GU","US","REEDE",333.85,154.12,59.46,"","",,"N","N","N","REEDE",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",90,"REEDE","WP   ","","","ZOA","P","OP","US","RICHH",333.83,154.48,150.14,"","",,"N","N","N","RICHH",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",100,"RICHH","WP   ","","","ZOA","P","OP","US","MONPI",332.56,153.52,259.95,"","",,"N","N","N","MONPI",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A597",110,"MONPI","WP   ","","","ZAK","P","OP","US","",,,,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A598",10,"MARTI","WP   ","","","ZAK","P","OP","US","MAJ",20.47,200.79,244.04,"","",,"N","N","N","MAJ",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A598",20,"MAJ","NDB/DME","MAJURO","MAJURO ATOLL","","","","MH","",,,,"","",,"N","N","N","",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A638",10,"STT","VOR/DME","ST THOMAS","CHARLOTTE AMALIE","ZSU","","VI","US","GUYRO",80,260.29,55.52,"","",,"N","N","N","GUYRO",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A638",20,"GUYRO","RP   ","","","ZSU","TI","VI","US","SLUGO",137.68,317.82,30.32,"","",,"N","N","N","SLUGO",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A638",30,"SLUGO","RP   ","","","ZSU","TI","VI","US","PJM",137.77,317.94,37.72,"","",,"N","N","N","PJM",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A638",40,"PJM","VOR/DME","SAINT MAARTEN","PHILIPSBURG","","","","AN","",,,,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A699",10,"SUMRS","WP   ","","","ZNY","K","OA","US","LOUIZ",248.25,67.77,27.35,"","",,"N","N","N","LOUIZ",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","N","C","A699",20,"LOUIZ","WP   ","","","ZMA","K","OA","US","HOOKY",247.78,67.25,29.43,"","",,"N","N","N","HOOKY",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","N","C","A699",30,"HOOKY","WP   ","","","ZMA","K","OA","US","NUCAR",247.25,67.09,10,"","",,"N","N","N","NUCAR",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","N","C","A699",40,"NUCAR","RP   ","","","ZMA","K7","","BS","STIFF",243.19,62.72,62.24,"","",,"N","N","Y","STIFF",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A699",50,"STIFF","RP   ","","","ZMA","K7","","BS","RAMJT",243.02,62.85,8.76,"","",,"N","N","Y","PERMT",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A699",60,"RAMJT","WP   ","","","ZMA","K","OA","US","PERMT",242.85,62.67,10.96,"","",,"N","N","N","",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A699",70,"PERMT","RP   ","","","ZMA","K7","FL","US","PBI",237.52,57,75.2,"","",,"N","N","N","PBI",6000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A699",80,"PBI","VORTAC","PALM BEACH","WEST PALM BEACH","ZMA","","FL","US","",,,,"","",,"N","N","N","",6000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A756",10,"BODLO","WP   ","","","ZMA","K","OA","US","KNSLY",322.13,141.6,50.18,"","",,"N","N","N","KNSLY",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A756",20,"KNSLY","WP   ","","","ZMA","K","OA","US","ROSEA",341.21,160.47,116.23,"","",,"N","N","N","ROSEA",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A756",30,"ROSEA","WP   ","","","ZMA","K","OA","US","DUKKY",340.49,160.07,63.54,"","",,"N","N","N","DUKKY",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A756",40,"DUKKY","WP   ","","","ZMA","K7","","BS","",,,,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A766",10,"SBI","VOR/DME","SABINE PASS","SABINE PASS","ZHU","","TX","US","LAURL",136.17,316.51,60,"","",,"N","N","N","LAURL",11000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A766",20,"LAURL","RP   ","","","ZHU","K","OG","US","KLAMS",136.51,316.76,47.01,"","",,"N","N","N","KLAMS",11000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A766",30,"KLAMS","RP   ","","","ZHU","K","OG","US","KENGS",143.38,323.51,10.81,"","",,"N","N","N","KENGS",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A766",40,"KENGS","WP   ","","","ZHU","K","OG","US","KELPP",143.51,324.27,68.7,"","",,"N","N","N","KELPP",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A766",50,"KELPP","RP   ","","","ZHU","K","OG","US","KEHLI",144.27,326.28,197.28,"","",,"N","N","N","KEHLI",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A766",60,"KEHLI","RP   ","","","ZHU","K","OG","US","",,,,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","A770",10,"LEV","VORTAC","LEEVILLE","GRAND ISLE","ZHU","","LA","US","DOLPH",178.59,358.58,55.29,"","",,"N","N","N","DOLPH",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","N","C","A770",20,"DOLPH","RP   ","","","ZHU","K","OG","US","ALGAE",178.36,358.33,113.72,"","",,"N","N","N","ALGAE",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","N","C","A770",30,"ALGAE","WP   ","","","ZHU","K","OG","US","KEHLI",178.38,358.34,111.9,"","",,"N","N","N","KEHLI",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","N","C","A770",40,"KEHLI","RP   ","","","ZHU","K","OG","US","",,,,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","N","C","AR10",10,"DHP","VORTAC","DOLPHIN","MIAMI","ZMA","","FL","US","TURBO",57.39,237.64,37.76,"","",,"N","N","N","TURBO",6000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","AR10",20,"TURBO","RP   ","","","ZMA","K","OA","US","PREDA",57.64,237.76,18.46,"","",,"N","N","N","PREDA",6000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","AR10",30,"PREDA","RP   ","","","ZMA","K7","FL","US","ZAPPA",57.76,237.94,27.59,"","",,"N","N","N","ZAPPA",10000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","AR10",40,"ZAPPA","RP   ","","","ZMA","MY","","BS","",,,,"","",,"N","N","N","",10000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","AR11",10,"VKZ","VOR/DME","VIRGINIA KEY","VIRGINIA KEY","ZMA","","FL","US","JANUS",57.89,238.12,34.83,"","",,"N","N","N","JANUS",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,,"",,"VIRGINIA KEY R-058 UNUSABLE JANUS TO VALLY"
"2026/01/22","N","C","AR11",20,"JANUS","RP   ","","","ZMA","K","OA","US","VALLY",58.12,238.34,32.89,"","",,"N","N","N","VALLY",5000,"",,"",5000,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","AR11",30,"VALLY","RP   ","","","ZMA","K","OA","US","",,,,"","",,"N","N","N","",5000,"",,"",5000,"",,"",,"",,"",,,"","",,"",,,"",,""
"2026/01/22","N","C","AR12",10,"DEDDY","WP   ","","","ZJX","K7","SC","US","PITRW",119.89,300.41,25.31,"","",,"N","N","N","PITRW",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",20,"PITRW","WP   ","","","ZJX","K7","SC","US","SNNTA",118.86,299.66,39.69,"","",,"N","N","N","SNNTA",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",30,"SNNTA","WP   ","","","ZJX","K7","SC","US","OGGRE",119.66,300.17,26.48,"","",,"N","N","N","OGGRE",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",40,"OGGRE","WP   ","","","ZJX","K","OA","US","EBEAR",120.14,300.4,13.39,"","",,"N","N","N","EBEAR",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",50,"EBEAR","WP   ","","","ZJX","K","OA","US","DIZNY",120.42,300.66,12.38,"","",,"N","N","N","DIZNY",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",60,"DIZNY","WP   ","","","ZJX","K","OA","US","RROOO",147.04,327.25,16.04,"","",,"N","N","N","RROOO",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",70,"RROOO","WP   ","","","ZJX","K","OA","US","HARON",147.26,327.6,28.07,"","",,"N","N","N","HARON",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",80,"HARON","WP   ","","","ZJX","K","OA","US","JAINS",147.6,327.89,23.17,"","",,"N","N","N","JAINS",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR12",90,"JAINS","WP   ","","","ZJX","K","OA","US","",,,,"","",,"N","N","N","",18000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR15",10,"BAHAA","WP   ","","","ZJX","K","OA","US","HIBAC",209.25,28.49,84.99,"","",,"N","N","N","HIBAC",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR15",20,"HIBAC","WP   ","","","ZMA","K","OA","US","PETEE",258.99,78.37,30.81,"","",,"N","N","N","PETEE",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR15",30,"PETEE","WP   ","","","ZMA","K","OA","US","APOLO",258.37,78.04,16.74,"","",,"N","N","N","APOLO",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR15",40,"APOLO","RP   ","","","ZMA","K7","FL","US","MALET",250.41,70.2,25.04,"","",,"N","N","N","MALET",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR15",50,"MALET","RP   ","","","ZMA","K7","FL","US","ORL",250.25,70.03,26.23,"","",,"N","N","N","ORL",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR15",60,"ORL","VORTAC","ORLANDO","ORLANDO","ZJX","","FL","US","",,,,"","",,"N","N","N","",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR16",10,"PERMT","RP   ","","","ZMA","K7","FL","US","LENDS",15.26,195.77,117.72,"","",,"N","N","N","LENDS",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR16",20,"LENDS","WP   ","","","ZMA","K","OA","US","GRUBR",15.57,195.77,47.25,"","",,"N","N","N","GRUBR",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR16",30,"GRUBR","WP   ","","","ZJX","K","OA","US","SNABS",15.77,195.86,16.35,"","",,"N","N","N","SNABS",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR16",40,"SNABS","WP   ","","","ZJX","K","OA","US","SEELO",16.74,197.21,96.92,"","",,"N","N","N","SEELO",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR16",50,"SEELO","WP   ","","","ZJX","K","OA","US","",16.7,197.47,140.76,"","",,"N","N","N","",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",10,"WAALT","WP   ","","","ZJX","K7","NC","US","OSTNN",205.4,25.27,16.73,"","",,"N","N","N","OSTNN",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",20,"OSTNN","WP   ","","","ZJX","K","OA","US","ACMED",205.27,24.87,49.53,"","",,"N","N","N","ACMED",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",30,"ACMED","WP   ","","","ZJX","K","OA","US","OGGRE",204.87,24.69,23.78,"","",,"N","N","N","OGGRE",,"",,"",24000,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",40,"OGGRE","WP   ","","","ZJX","K","OA","US","NRRSE",204.69,24.32,49.71,"","",,"N","N","N","NRRSE",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",50,"NRRSE","WP   ","","","ZJX","K","OA","US","BAHAA",205.23,24.67,70,"","",,"N","N","N","BAHAA",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",60,"BAHAA","WP   ","","","ZJX","K","OA","US","HIBAC",209.25,28.49,84.99,"","",,"N","N","N","HIBAC",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",70,"HIBAC","WP   ","","","ZMA","K","OA","US","VKZ",197.04,16.03,202.41,"","",,"N","N","N","VKZ",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR17",80,"VKZ","VOR/DME","VIRGINIA KEY","VIRGINIA KEY","ZMA","","FL","US","",,,,"","",,"N","N","N","",24000,"",,"",,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR18",10,"WOLFO","WP   ","","","ZMA","K","OA","US","RAMJT",15.67,195.69,7.13,"","",,"N","N","N","RAMJT",,"",,"",24000,"",,"",,"",,"",,,"","",,"",,60000,"",,""
"2026/01/22","N","C","AR18",20,"RAMJT","WP   ","","","ZMA","K","OA","US","ETECK",15.69,196.23,118.62,"","",,"N","N","N","ETECK",,"",,"",24000,"",,"",,"",,"",,,"","",,"",,60000,"",,""
