"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG"
"2026/01/22","ACK","EWR","TEC",1,25,"HFD","NAVAID","CT","US","","VOR/DME","T315"
"2026/01/22","ACK","EWR","TEC",1,30,"T315","AIRWAY","","","","","SEALL"
"2026/01/22","ACK","EWR","TEC",1,35,"SEALL","FIX","CT","US","K6","","V188"
"2026/01/22","ACK","EWR","TEC",1,40,"V188","AIRWAY","","","","","CMK"
"2026/01/22","ACK","EWR","TEC",1,45,"CMK","NAVAID","NY","US","","VOR/DME","V623"
"2026/01/22","ACK","EWR","TEC",1,50,"V623","AIRWAY","","","","","SAX"
"2026/01/22","ACK","EWR","TEC",1,55,"SAX","NAVAID","NJ","US","","VORTAC",""
"2026/01/22","ACK","EWR","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","EWR","TEC",2,10,"V146","AIRWAY","","","","","PVD"
"2026/01/22","ACK","EWR","TEC",2,15,"PVD","NAVAID","RI","US","","VOR/DME","V167"
"2026/01/22","ACK","EWR","TEC",2,20,"V167","AIRWAY","","","","","HFD"
"2026/01/22","ACK","EWR","TEC",2,25,"HFD","NAVAID","CT","US","","VOR/DME","V3"
"2026/01/22","ACK","EWR","TEC",2,30,"V3","AIRWAY","","","","","CMK"
"2026/01/22","ACK","EWR","TEC",2,35,"CMK","NAVAID","NY","US","","VOR/DME","V623"
"2026/01/22","ACK","EWR","TEC",2,40,"V623","AIRWAY","","","","","SAX"
"2026/01/22","ACK","EWR","TEC",2,45,"SAX","NAVAID","NJ","US","","VORTAC",""
"2026/01/22","ACK","FOK","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","FOK","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","FOK","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","FOK","TEC",1,20,"ORCHA","FIX","NY","US","K6","",""
"2026/01/22","ACK","FOK","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","FOK","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","FOK","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","FOK","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","FOK","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","FOK","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","FRG","H",3,5,"MVY","NAVAID","MA","US","","VOR/DME","SEY"
"2026/01/22","ACK","FRG","H",3,10,"SEY","NAVAID","RI","US","","VOR/DME","PARCH4"
"2026/01/22","ACK","FRG","H",3,15,"PARCH4","STAR","","","","",""
"2026/01/22","ACK","FRG","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","FRG","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","FRG","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","FRG","TEC",1,20,"ORCHA","FIX","NY","US","K6","","CCC"
"2026/01/22","ACK","FRG","TEC",1,25,"CCC","NAVAID","NY","US","","VOR/DME","V46"
"2026/01/22","ACK","FRG","TEC",1,30,"V46","AIRWAY","","","","","DPK"
"2026/01/22","ACK","FRG","TEC",1,35,"DPK","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","FRG","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","FRG","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","FRG","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","FRG","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","FRG","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","FRG","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME","V46"
"2026/01/22","ACK","FRG","TEC",2,35,"V46","AIRWAY","","","","","DPK"
"2026/01/22","ACK","FRG","TEC",2,40,"DPK","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","GON","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME",""
"2026/01/22","ACK","HFD","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","HFD","TEC",2,10,"T216","AIRWAY","","","","","HFD"
"2026/01/22","ACK","HFD","TEC",2,15,"HFD","NAVAID","CT","US","","VOR/DME",""
"2026/01/22","ACK","HPN","H",3,5,"MVY","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","HPN","H",3,10,"V146","AIRWAY","","","","","PUT"
"2026/01/22","ACK","HPN","H",3,15,"PUT","NAVAID","CT","US","","VOR/DME","NELIE"
"2026/01/22","ACK","HPN","H",3,20,"NELIE","FIX","CT","US","K6","","VALRE1"
"2026/01/22","ACK","HPN","H",3,25,"VALRE1","STAR","","","","",""
"2026/01/22","ACK","HPN","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","HPN","TEC",1,10,"V146","AIRWAY","","","","","PVD"
"2026/01/22","ACK","HPN","TEC",1,15,"PVD","NAVAID","RI","US","","VOR/DME","V167"
"2026/01/22","ACK","HPN","TEC",1,20,"V167","AIRWAY","","","","","HFD"
"2026/01/22","ACK","HPN","TEC",1,25,"HFD","NAVAID","CT","US","","VOR/DME","T303"
"2026/01/22","ACK","HPN","TEC",1,30,"T303","AIRWAY","","","","","MAD"
"2026/01/22","ACK","HPN","TEC",1,35,"MAD","NAVAID","CT","US","","VOR/DME","EEGOR"
"2026/01/22","ACK","HPN","TEC",1,40,"EEGOR","FIX","CT","US","K6","","ALIXX"
"2026/01/22","ACK","HPN","TEC",1,45,"ALIXX","FIX","CT","US","K6","","RYMES"
"2026/01/22","ACK","HPN","TEC",1,50,"RYMES","FIX","CT","US","K6","",""
"2026/01/22","ACK","HPN","TEC",2,5,"MVY","NAVAID","MA","US","","VOR/DME","SEY"
"2026/01/22","ACK","HPN","TEC",2,10,"SEY","NAVAID","RI","US","","VOR/DME","T634"
"2026/01/22","ACK","HPN","TEC",2,15,"T634","AIRWAY","","","","","CREAM"
"2026/01/22","ACK","HPN","TEC",2,20,"CREAM","FIX","NY","US","K6","","EEGOR"
"2026/01/22","ACK","HPN","TEC",2,25,"EEGOR","FIX","CT","US","K6","","ALIXX"
"2026/01/22","ACK","HPN","TEC",2,30,"ALIXX","FIX","CT","US","K6","","RYMES"
"2026/01/22","ACK","HPN","TEC",2,35,"RYMES","FIX","CT","US","K6","",""
"2026/01/22","ACK","IAD","H",1,5,"LFV","NAVAID","MA","US","","VOR/DME","CELTS"
"2026/01/22","ACK","IAD","H",1,10,"CELTS","FIX","MA","US","K6","","BAF"
"2026/01/22","ACK","IAD","H",1,15,"BAF","NAVAID","MA","US","","VORTAC","HYPER9"
"2026/01/22","ACK","IAD","H",1,20,"HYPER9","STAR","","","","",""
"2026/01/22","ACK","ISP","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","ISP","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","ISP","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","ISP","TEC",1,20,"ORCHA","FIX","NY","US","K6","","CCC"
"2026/01/22","ACK","ISP","TEC",1,25,"CCC","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","ISP","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","ISP","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","ISP","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","ISP","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","ISP","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","ISP","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","JFK","H",3,5,"MVY","NAVAID","MA","US","","VOR/DME","JAWZZ"
"2026/01/22","ACK","JFK","H",3,10,"JAWZZ","FIX","MA","US","K6","","Q220"
"2026/01/22","ACK","JFK","H",3,15,"Q220","AIRWAY","","","","","SEY"
"2026/01/22","ACK","JFK","H",3,20,"SEY","NAVAID","RI","US","","VOR/DME","PARCH4"
"2026/01/22","ACK","JFK","H",3,25,"PARCH4","STAR","","","","",""
"2026/01/22","ACK","JFK","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","JFK","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","JFK","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","JFK","TEC",1,20,"ORCHA","FIX","NY","US","K6","","CCC"
"2026/01/22","ACK","JFK","TEC",1,25,"CCC","NAVAID","NY","US","","VOR/DME","V46"
"2026/01/22","ACK","JFK","TEC",1,30,"V46","AIRWAY","","","","","DPK"
"2026/01/22","ACK","JFK","TEC",1,35,"DPK","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","JFK","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","JFK","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","JFK","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","JFK","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","JFK","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","JFK","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME","V46"
"2026/01/22","ACK","JFK","TEC",2,35,"V46","AIRWAY","","","","","DPK"
"2026/01/22","ACK","JFK","TEC",2,40,"DPK","NAVAID","NY","US","","VOR/DME",""
"2026/01/22","ACK","LEB","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","LEB","TEC",1,10,"V146","AIRWAY","","","","","PVD"
"2026/01/22","ACK","LEB","TEC",1,15,"PVD","NAVAID","RI","US","","VOR/DME","T393"
"2026/01/22","ACK","LEB","TEC",1,20,"T393","AIRWAY","","","","","LBNON"
"2026/01/22","ACK","LEB","TEC",1,25,"LBNON","FIX","NH","US","K6","",""
"2026/01/22","ACK","LGA","L",2,5,"MVY","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","LGA","L",2,10,"V146","AIRWAY","","","","","PUT"
"2026/01/22","ACK","LGA","L",2,15,"PUT","NAVAID","CT","US","","VOR/DME","NELIE"
"2026/01/22","ACK","LGA","L",2,20,"NELIE","FIX","CT","US","K6","","VADDR1"
"2026/01/22","ACK","LGA","L",2,25,"VADDR1","STAR","","","","",""
"2026/01/22","ACK","LGA","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","LGA","TEC",1,10,"V146","AIRWAY","","","","","PVD"
"2026/01/22","ACK","LGA","TEC",1,15,"PVD","NAVAID","RI","US","","VOR/DME","V167"
"2026/01/22","ACK","LGA","TEC",1,20,"V167","AIRWAY","","","","","HFD"
"2026/01/22","ACK","LGA","TEC",1,25,"HFD","NAVAID","CT","US","","VOR/DME","T303"
"2026/01/22","ACK","LGA","TEC",1,30,"T303","AIRWAY","","","","","MAD"
"2026/01/22","ACK","LGA","TEC",1,35,"MAD","NAVAID","CT","US","","VOR/DME","EEGOR"
"2026/01/22","ACK","LGA","TEC",1,40,"EEGOR","FIX","CT","US","K6","","PRENO"
"2026/01/22","ACK","LGA","TEC",1,45,"PRENO","FIX","CT","US","K6","",""
"2026/01/22","ACK","MDW","H",1,5,"LFV","NAVAID","MA","US","","VOR/DME","CELTS"
"2026/01/22","ACK","MDW","H",1,10,"CELTS","FIX","MA","US","K6","","MANCH"
"2026/01/22","ACK","MDW","H",1,15,"MANCH","FIX","NH","US","K6","","CAM"
"2026/01/22","ACK","MDW","H",1,20,"CAM","NAVAID","NY","US","","VOR/DME","Q822"
"2026/01/22","ACK","MDW","H",1,25,"Q822","AIRWAY","","","","","GONZZ"
"2026/01/22","ACK","MDW","H",1,30,"GONZZ","FIX","NY","US","K6","","Q29"
"2026/01/22","ACK","MDW","H",1,35,"Q29","AIRWAY","","","","","DORET"
"2026/01/22","ACK","MDW","H",1,40,"DORET","FIX","OH","US","K5","","DJB"
"2026/01/22","ACK","MDW","H",1,45,"DJB","NAVAID","OH","US","","VOR/DME","ASHEN"
"2026/01/22","ACK","MDW","H",1,50,"ASHEN","FIX","OH","US","K5","","PANGG7"
"2026/01/22","ACK","MDW","H",1,55,"PANGG7","STAR","","","","",""
"2026/01/22","ACK","MHT","TEC",1,5,"FREDO","FIX","MA","US","K6","","BOS"
"2026/01/22","ACK","MHT","TEC",1,10,"BOS","NAVAID","MA","US","","VOR/DME","MANCH"
"2026/01/22","ACK","MHT","TEC",1,15,"MANCH","FIX","NH","US","K6","",""
"2026/01/22","ACK","MMU","H",1,5,"MVY","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","MMU","H",1,10,"V146","AIRWAY","","","","","BAF"
"2026/01/22","ACK","MMU","H",1,15,"BAF","NAVAID","MA","US","","VORTAC","MOBBS"
"2026/01/22","ACK","MMU","H",1,20,"MOBBS","FIX","MA","US","K6","","T295"
"2026/01/22","ACK","MMU","H",1,25,"T295","AIRWAY","","","","","SAGES"
"2026/01/22","ACK","MMU","H",1,30,"SAGES","FIX","NY","US","K6","","V489"
"2026/01/22","ACK","MMU","H",1,35,"V489","AIRWAY","","","","","COATE"
"2026/01/22","ACK","MMU","H",1,40,"COATE","FIX","NJ","US","K6","",""
"2026/01/22","ACK","ORD","H",1,5,"LFV","NAVAID","MA","US","","VOR/DME","CELTS"
"2026/01/22","ACK","ORD","H",1,10,"CELTS","FIX","MA","US","K6","","MANCH"
"2026/01/22","ACK","ORD","H",1,15,"MANCH","FIX","NH","US","K6","","CAM"
"2026/01/22","ACK","ORD","H",1,20,"CAM","NAVAID","NY","US","","VOR/DME","Q822"
"2026/01/22","ACK","ORD","H",1,25,"Q822","AIRWAY","","","","","FNT"
"2026/01/22","ACK","ORD","H",1,30,"FNT","NAVAID","MI","US","","VORTAC","WYNDE3"
"2026/01/22","ACK","ORD","H",1,35,"WYNDE3","STAR","","","","",""
"2026/01/22","ACK","ORH","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","ORH","TEC",2,10,"V146","AIRWAY","","","","","PUT"
"2026/01/22","ACK","ORH","TEC",2,15,"PUT","NAVAID","CT","US","","VOR/DME",""
"2026/01/22","ACK","OWD","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","FREDO"
"2026/01/22","ACK","OWD","TEC",1,10,"FREDO","FIX","MA","US","K6","",""
"2026/01/22","ACK","PBI","H",1,5,"MVY","NAVAID","MA","US","","VOR/DME","JAWZZ"
"2026/01/22","ACK","PBI","H",1,10,"JAWZZ","FIX","MA","US","K6","","Q220"
"2026/01/22","ACK","PBI","H",1,15,"Q220","AIRWAY","","","","","RIFLE"
"2026/01/22","ACK","PBI","H",1,20,"RIFLE","FIX","NY","US","K6","","HEADI"
"2026/01/22","ACK","PBI","H",1,25,"HEADI","FIX","NJ","US","K6","","Q97"
"2026/01/22","ACK","PBI","H",1,30,"Q97","AIRWAY","","","","","KENLL"
"2026/01/22","ACK","PBI","H",1,35,"KENLL","FIX","FL","US","K7","","CPTAN3"
"2026/01/22","ACK","PBI","H",1,40,"CPTAN3","STAR","","","","",""
"2026/01/22","ACK","PBI","H",2,5,"MVY","NAVAID","MA","US","","VOR/DME","JAWZZ"
"2026/01/22","ACK","PBI","H",2,10,"JAWZZ","FIX","MA","US","K6","","Q220"
"2026/01/22","ACK","PBI","H",2,15,"Q220","AIRWAY","","","","","RIFLE"
"2026/01/22","ACK","PBI","H",2,20,"RIFLE","FIX","NY","US","K6","","HEADI"
"2026/01/22","ACK","PBI","H",2,25,"HEADI","FIX","NJ","US","K6","","Q97"
"2026/01/22","ACK","PBI","H",2,30,"Q97","AIRWAY","","","","","KALDA"
"2026/01/22","ACK","PBI","H",2,35,"KALDA","FIX","VA","US","K6","","Q131"
"2026/01/22","ACK","PBI","H",2,40,"Q131","AIRWAY","","","","","WAALT"
"2026/01/22","ACK","PBI","H",2,45,"WAALT","FIX","NC","US","K7","","Y289"
"2026/01/22","ACK","PBI","H",2,50,"Y289","AIRWAY","","","","","DULEE"
"2026/01/22","ACK","PBI","H",2,55,"DULEE","FIX","OA","US","K","","CLMNT2"
"2026/01/22","ACK","PBI","H",2,60,"CLMNT2","STAR","","","","",""
"2026/01/22","ACK","PHL","H",3,5,"MVY","NAVAID","MA","US","","VOR/DME","JAWZZ"
"2026/01/22","ACK","PHL","H",3,10,"JAWZZ","FIX","MA","US","K6","","Q220"
"2026/01/22","ACK","PHL","H",3,15,"Q220","AIRWAY","","","","","RIFLE"
"2026/01/22","ACK","PHL","H",3,20,"RIFLE","FIX","NY","US","K6","","Q439"
"2026/01/22","ACK","PHL","H",3,25,"Q439","AIRWAY","","","","","BRIGS"
"2026/01/22","ACK","PHL","H",3,30,"BRIGS","FIX","NJ","US","K6","","JIIMS4"
"2026/01/22","ACK","PHL","H",3,35,"JIIMS4","STAR","","","","",""
"2026/01/22","ACK","PHL","H",4,5,"MVY","NAVAID","MA","US","","VOR/DME","JAWZZ"
"2026/01/22","ACK","PHL","H",4,10,"JAWZZ","FIX","MA","US","K6","","Q220"
"2026/01/22","ACK","PHL","H",4,15,"Q220","AIRWAY","","","","","RIFLE"
"2026/01/22","ACK","PHL","H",4,20,"RIFLE","FIX","NY","US","K6","","Q439"
"2026/01/22","ACK","PHL","H",4,25,"Q439","AIRWAY","","","","","BRIGS"
"2026/01/22","ACK","PHL","H",4,30,"BRIGS","FIX","NJ","US","K6","","JIIMS4"
"2026/01/22","ACK","PHL","H",4,35,"JIIMS4","STAR","","","","",""
"2026/01/22","ACK","PHL","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","PHL","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","PHL","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","PHL","TEC",1,20,"ORCHA","FIX","NY","US","K6","","T320"
"2026/01/22","ACK","PHL","TEC",1,25,"T320","AIRWAY","","","","","BRIGS"
"2026/01/22","ACK","PHL","TEC",1,30,"BRIGS","FIX","NJ","US","K6","","ACY"
"2026/01/22","ACK","PHL","TEC",1,35,"ACY","NAVAID","NJ","US","","VORTAC","V184"
"2026/01/22","ACK","PHL","TEC",1,40,"V184","AIRWAY","","","","","OOD"
"2026/01/22","ACK","PHL","TEC",1,45,"OOD","NAVAID","NJ","US","","VORTAC",""
"2026/01/22","ACK","PHL","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","PHL","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","PHL","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","PHL","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","PHL","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","PHL","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME","T224"
"2026/01/22","ACK","PHL","TEC",2,35,"T224","AIRWAY","","","","","JIIMS"
"2026/01/22","ACK","PHL","TEC",2,40,"JIIMS","FIX","NJ","US","K6","","OOD"
"2026/01/22","ACK","PHL","TEC",2,45,"OOD","NAVAID","NJ","US","","VORTAC",""
"2026/01/22","ACK","PNE","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","PNE","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","PNE","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","PNE","TEC",1,20,"ORCHA","FIX","NY","US","K6","","T320"
"2026/01/22","ACK","PNE","TEC",1,25,"T320","AIRWAY","","","","","MANTA"
"2026/01/22","ACK","PNE","TEC",1,30,"MANTA","FIX","NJ","US","K6","","T438"
"2026/01/22","ACK","PNE","TEC",1,35,"T438","AIRWAY","","","","","ARD"
"2026/01/22","ACK","PNE","TEC",1,40,"ARD","NAVAID","PA","US","","VOR/DME",""
"2026/01/22","ACK","PNE","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","PNE","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","PNE","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","PNE","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","PNE","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","PNE","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME","T224"
"2026/01/22","ACK","PNE","TEC",2,35,"T224","AIRWAY","","","","","DIXIE"
"2026/01/22","ACK","PNE","TEC",2,40,"DIXIE","FIX","NJ","US","K6","","T438"
"2026/01/22","ACK","PNE","TEC",2,45,"T438","AIRWAY","","","","","ARD"
"2026/01/22","ACK","PNE","TEC",2,50,"ARD","NAVAID","PA","US","","VOR/DME",""
"2026/01/22","ACK","PSM","TEC",1,5,"FREDO","FIX","MA","US","K6","","BOS"
"2026/01/22","ACK","PSM","TEC",1,10,"BOS","NAVAID","MA","US","","VOR/DME","PEASE"
"2026/01/22","ACK","PSM","TEC",1,15,"PEASE","FIX","NH","US","K6","",""
"2026/01/22","ACK","PVD","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","PVD","TEC",1,10,"V146","AIRWAY","","","","","PVD"
"2026/01/22","ACK","PVD","TEC",1,15,"PVD","NAVAID","RI","US","","VOR/DME",""
"2026/01/22","ACK","PWM","TEC",1,5,"FREDO","FIX","MA","US","K6","","BOS"
"2026/01/22","ACK","PWM","TEC",1,10,"BOS","NAVAID","MA","US","","VOR/DME","PEASE"
"2026/01/22","ACK","PWM","TEC",1,15,"PEASE","FIX","NH","US","K6","","ENE"
"2026/01/22","ACK","PWM","TEC",1,20,"ENE","NAVAID","ME","US","","VOR/DME",""
"2026/01/22","ACK","RIC","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","RIC","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","RIC","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","RIC","TEC",1,20,"ORCHA","FIX","NY","US","K6","","T320"
"2026/01/22","ACK","RIC","TEC",1,25,"T320","AIRWAY","","","","","CHOPS"
"2026/01/22","ACK","RIC","TEC",1,30,"CHOPS","FIX","MD","US","K6","","T224"
"2026/01/22","ACK","RIC","TEC",1,35,"T224","AIRWAY","","","","","COLIN"
"2026/01/22","ACK","RIC","TEC",1,40,"COLIN","FIX","VA","US","K6","",""
"2026/01/22","ACK","RIC","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","RIC","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","RIC","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","RIC","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","RIC","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","RIC","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME","T224"
"2026/01/22","ACK","RIC","TEC",2,35,"T224","AIRWAY","","","","","COLIN"
"2026/01/22","ACK","RIC","TEC",2,40,"COLIN","FIX","VA","US","K6","",""
"2026/01/22","ACK","SWF","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","SWF","TEC",1,10,"V146","AIRWAY","","","","","PVD"
"2026/01/22","ACK","SWF","TEC",1,15,"PVD","NAVAID","RI","US","","VOR/DME","T255"
"2026/01/22","ACK","SWF","TEC",1,20,"T255","AIRWAY","","","","","NELIE"
"2026/01/22","ACK","SWF","TEC",1,25,"NELIE","FIX","CT","US","K6","","T212"
"2026/01/22","ACK","SWF","TEC",1,30,"T212","AIRWAY","","","","","TRESA"
"2026/01/22","ACK","SWF","TEC",1,35,"TRESA","FIX","NY","US","K6","",""
"2026/01/22","ACK","SYR","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","SYR","TEC",1,10,"V146","AIRWAY","","","","","ALB"
"2026/01/22","ACK","SYR","TEC",1,15,"ALB","NAVAID","NY","US","","VORTAC",""
"2026/01/22","ACK","TEB","H",1,5,"MVY","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","TEB","H",1,10,"V146","AIRWAY","","","","","BAF"
"2026/01/22","ACK","TEB","H",1,15,"BAF","NAVAID","MA","US","","VORTAC","MOBBS"
"2026/01/22","ACK","TEB","H",1,20,"MOBBS","FIX","MA","US","K6","","T295"
"2026/01/22","ACK","TEB","H",1,25,"T295","AIRWAY","","","","","SAGES"
"2026/01/22","ACK","TEB","H",1,30,"SAGES","FIX","NY","US","K6","","V489"
"2026/01/22","ACK","TEB","H",1,35,"V489","AIRWAY","","","","","COATE"
"2026/01/22","ACK","TEB","H",1,40,"COATE","FIX","NJ","US","K6","",""
"2026/01/22","ACK","TTN","TEC",1,5,"ACK","NAVAID","MA","US","","VOR/DME","T216"
"2026/01/22","ACK","TTN","TEC",1,10,"T216","AIRWAY","","","","","SEY"
"2026/01/22","ACK","TTN","TEC",1,15,"SEY","NAVAID","RI","US","","VOR/DME","ORCHA"
"2026/01/22","ACK","TTN","TEC",1,20,"ORCHA","FIX","NY","US","K6","","T320"
"2026/01/22","ACK","TTN","TEC",1,25,"T320","AIRWAY","","","","","MANTA"
"2026/01/22","ACK","TTN","TEC",1,30,"MANTA","FIX","NJ","US","K6","","T438"
"2026/01/22","ACK","TTN","TEC",1,35,"T438","AIRWAY","","","","","ARD"
"2026/01/22","ACK","TTN","TEC",1,40,"ARD","NAVAID","PA","US","","VOR/DME",""
"2026/01/22","ACK","TTN","TEC",2,5,"ACK","NAVAID","MA","US","","VOR/DME","V146"
"2026/01/22","ACK","TTN","TEC",2,10,"V146","AIRWAY","","","","","MVY"
"2026/01/22","ACK","TTN","TEC",2,15,"MVY","NAVAID","MA","US","","VOR/DME","V374"
"2026/01/22","ACK","TTN","TEC",2,20,"V374","AIRWAY","","","","","GON"
"2026/01/22","ACK","TTN","TEC",2,25,"GON","NAVAID","CT","US","","VOR/DME","CCC"
"2026/01/22","ACK","TTN","TEC",2,30,"CCC","NAVAID","NY","US","","VOR/DME","T224"
"2026/01/22","ACK","TTN","TEC",2,35,"T224","AIRWAY","","","","","DIXIE"
"2026/01/22","ACK","TTN","TEC",2,40,"DIXIE","FIX","NJ","US","K6","","T438"
