"EFF_DATE","SITE_NO","SITE_TYPE_CODE","FACILITY_TYPE","STATE_CODE","FACILITY_ID","CITY","COUNTRY_CODE","ICAO_ID","FACILITY_NAME","REGION_CODE","TWR_OPERATOR_CODE","TWR_CALL","TWR_HRS","PRIMARY_APCH_RADIO_CALL","APCH_P_PROVIDER","APCH_P_PROV_TYPE_CD","SECONDARY_APCH_RADIO_CALL","APCH_S_PROVIDER","APCH_S_PROV_TYPE_CD","PRIMARY_DEP_RADIO_CALL","DEP_P_PROVIDER","DEP_P_PROV_TYPE_CD","SECONDARY_DEP_RADIO_CALL","DEP_S_PROVIDER","DEP_S_PROV_TYPE_CD","CTL_FAC_APCH_DEP_CALLS","APCH_DEP_OPER_CODE","CTL_PRVDING_HRS","SECONDARY_CTL_PRVDING_HRS"
"2026/02/19","06809.","A","ATCT","KS","IXD","OLATHE","US","KIXD","NEW CENTURY AIRCENTER","ACE","FCT","NEW CENTURY","0600-2200","KANSAS CITY","MCI","A","","","","KANSAS CITY","MCI","A","","","","","","",""
"2026/02/19","07405.","A","NON-ATCT","LA","IYA","ABBEVILLE","US","KIYA","ABBEVILLE CHRIS CRUSTA MEML","ASW","","","","LAFAYETTE","LFT","A","HOUSTON ARTCC","ZHU","C","LAFAYETTE","LFT","A","HOUSTON ARTCC","ZHU","C","","","",""
"2026/02/19","01695.","A","NON-ATCT","CA","IYK","INYOKERN","US","KIYK","INYOKERN","AWP","","",""," JOSHUA","JCF","T","","",""," JOSHUA","JCF","T","","","","","","",""
"2026/02/19","02264.","A","NON-ATCT","CA","IZA","SANTA YNEZ","US","KIZA","SANTA YNEZ/KUNKLE FLD","AWP","","","","SANTA BARBARA","SBA","A","L.A. CENTER ARTCC","ZLA","C","SANTA BARBARA","SBA","A","L.A. CENTER ARTCC","ZLA","C","","","",""
"2026/02/19","07980.1","A","NON-ATCT","ME","IZG","FRYEBURG","US","KIZG","WHITE MOUNTAIN RGNL","ANE","","","","PORTLAND","PWM","A","BOSTON ARTCC","ZBW","C","PORTLAND","PWM","A","BOSTON ARTCC","ZBW","C","","","",""
"2026/02/19","27813.","A","ATCT","WY","JAC","JACKSON","US","KJAC","JACKSON HOLE","ANM","FCT","JACKSON","0700-2130","SALT LAKE ARTCC","ZLC","C","","","","SALT LAKE ARTCC","ZLC","C","","","","","","",""
"2026/02/19","11280.","A","ATCT-TRACON","MS","JAN","JACKSON","US","KJAN","JACKSON-MEDGAR WILEY EVERS INTL","ASO","F","JACKSON","1200-0500Z++","JACKSON","JAN","A","MEMPHIS ARTCC","ZME","C","JACKSON","JAN","A","MEMPHIS ARTCC","ZME","C","JACKSON","F","1200-0500Z++","0500-1200Z++"
"2026/02/19","01701.","A","NON-ATCT","CA","JAQ","JACKSON","US","KJAQ","WESTOVER FLD AMADOR COUNTY","AWP","","","","NORCAL","NCT","T","","","","NORCAL","NCT","T","","","","","","",""
"2026/02/19","24117.","A","NON-ATCT","TX","JAS","JASPER","US","KJAS","JASPER COUNTY/BELL FLD","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","23018.2","A","NON-ATCT","TN","JAU","JACKSBORO","US","KJAU","COLONEL TOMMY C STINER AIRFIELD","ASO","","","","ATLANTA ARTCC","ZTL","C","","","","ATLANTA ARTCC","ZTL","C","","","","","","",""
"2026/02/19","03250.1","A","ATCT-TRACON","FL","JAX","JACKSONVILLE","US","KJAX","JACKSONVILLE INTL","ASO","F","JACKSONVILLE TOWER","24","JACKSONVILLE","JAX","A","","","","JACKSONVILLE","JAX","A","","","","JACKSONVILLE","F","24",""
"2026/02/19","01035.","A","NON-ATCT","AR","JBR","JONESBORO","US","KJBR","JONESBORO MUNI","ASW","","","","MEMPHIS ARTCC","ZME","C","","","","MEMPHIS ARTCC","ZME","C","","","","","","",""
"2026/02/19","03854.1","A","NON-ATCT","GA","JCA","JEFFERSON","US","KJCA","JACKSON COUNTY","ASO","","","","ATLANTA","A80","T","ATLANTA ARTCC","ZTL","C","ATLANTA","A80","T","ATLANTA ARTCC","ZTL","C","","","",""
"2026/02/19","","","TRACON","CA","JCF","EDWARDS","US","","JOSHUA CONTROL FACILITY","AWP","","","","","","","","","","","","","","",""," JOSHUA","F","24",""
"2026/02/19","24135.","A","NON-ATCT","TX","JCT","JUNCTION","US","KJCT","KIMBLE COUNTY","ASW","","","","HOUSTON ARTCC","ZHU","C","","","","HOUSTON ARTCC","ZHU","C","","","","","","",""
"2026/02/19","24359.1","A","NON-ATCT","TX","JDD","MINEOLA/QUITMAN","US","KJDD","WOOD COUNTY/COLLINS FLD","ASW","","","","LONGVIEW","GGG","A","FORT WORTH ARTCC","ZFW","C","LONGVIEW","GGG","A","FORT WORTH ARTCC","ZFW","C","","","",""
"2026/02/19","11808.","A","ATCT","MO","JEF","JEFFERSON CITY","US","KJEF","JEFFERSON CITY MEML","ACE","FCT","JEFFERSON CITY","0600-2130","MIZZU","SGF","A","","","","MIZZU","SGF","A","","","","","","",""
"2026/02/19","04215.","A","NON-ATCT","ID","JER","JEROME","US","KJER","JEROME COUNTY","ANM","","","","TWIN FALLS","TWF","A","SALT LAKE ARTCC","ZLC","C","TWIN FALLS","TWF","A","SALT LAKE ARTCC","ZLC","C","","","",""
"2026/02/19","03857.2","A","NON-ATCT","GA","JES","JESUP","US","KJES","JESUP-WAYNE COUNTY","ASO","","","","JACKSONVILLE ARTCC","ZJX","C","","","","JACKSONVILLE ARTCC","ZJX","C","","","","","","",""
"2026/02/19","15793.","A","ATCT","NY","JFK","NEW YORK","US","KJFK","JOHN F KENNEDY INTL","AEA","F","KENNEDY","24","NEW YORK","N90","T","","","","NEW YORK","N90","T","","","","","","",""
"2026/02/19","00401.3","A","NON-ATCT","AL","JFX","JASPER","US","KJFX","WALKER COUNTY/BEVILL FLD","ASO","","","","BIRMINGHAM","BHM","A","","","","BIRMINGHAM","BHM","A","","","","","","",""
"2026/02/19","25969.12","A","NON-ATCT","VA","JFZ","RICHLANDS","US","KJFZ","TAZEWELL COUNTY","AEA","","","","ATLANTA ARTCC","ZTL","C","","","","ATLANTA ARTCC","ZTL","C","","","","","","",""
"2026/02/19","26067.2","A","NON-ATCT","VA","JGG","WILLIAMSBURG","US","KJGG","WALTRIP WILLIAMSBURG EXEC AIRPORT","AEA","","","","NORFOLK","ORF","A","","","","NORFOLK","ORF","A","","","","","","",""
"2026/02/19","06695.1","A","NON-ATCT","KS","JHN","JOHNSON CITY","US","KJHN","STANTON COUNTY MUNI","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","15491.","A","NON-ATCT","NY","JHW","JAMESTOWN","US","KJHW","CHAUTAUQUA COUNTY/JAMESTOWN","AEA","","","","BUFFALO","BUF","A","CLEVELAND ARTCC","ZOB","C","BUFFALO","BUF","A","CLEVELAND ARTCC","ZOB","C","","","",""
"2026/02/19","00359.7","A","ATCT","AL","JKA","GULF SHORES","US","KJKA","GULF SHORES INTL/JACK EDWARDS FLD","ASO","FCT","GULF SHORES","0700-2100","PENSACOLA","P31","T","","","","PENSACOLA","P31","T","","","","","","",""
"2026/02/19","10836.51","A","NON-ATCT","MN","JKJ","MOORHEAD","US","KJKJ","MOORHEAD MUNI/FLORENCE KLINGENSMITH FLD","AGL","","","","FARGO","FAR","A","","","","FARGO","FAR","A","","","","","","",""
"2026/02/19","07216.","A","NON-ATCT","KY","JKL","JACKSON","US","KJKL","JULIAN CARROLL","ASO","","","","INDIANAPOLIS ARTCC","ZID","C","","","","INDIANAPOLIS ARTCC","ZID","C","","","","","","",""
"2026/02/19","11810.","A","ATCT","MO","JLN","JOPLIN","US","KJLN","JOPLIN RGNL","ACE","FCT","JOPLIN","0600-2100","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","10838.","A","NON-ATCT","MN","JMR","MORA","US","KJMR","MORA MUNI","AGL","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","17367.","A","NON-ATCT","ND","JMS","JAMESTOWN","US","KJMS","JAMESTOWN RGNL","AGL","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","50385.","A","ATCT","AK","JNU","JUNEAU","US","PAJN","JUNEAU INTL","AAL","F","JUNEAU","1 APR - SEP 30 0600 - 2300,  1 OCT - MAR 31, 0700 - 2000.","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","17101.","A","NON-ATCT","NC","JNX","SMITHFIELD","US","KJNX","JOHNSTON RGNL","ASO","","","","RALEIGH","RDU","A","","","","RALEIGH","RDU","A","","","","","","",""
"2026/02/19","04767.","A","NON-ATCT","IL","JOT","JOLIET","US","KJOT","JOLIET RGNL","AGL","","","","CHICAGO","C90","T","","","","CHICAGO","C90","T","","","","","","",""
"2026/02/19","03006.4","H","ATCT","DC","JPN","WASHINGTON","US","KJPN","PENTAGON AHP","AEA","R","PENTAGON","1230-2230Z++MON-FRI; 24 HRS PPR.","","","","","","","","","","","","","","","",""
"2026/02/19","15167.02","A","ATCT","NY","JPX","EAST HAMPTON","US","KJPX","EAST HAMPTON TOWN","AEA","FCT","EAST HAMPTON","0800-2000; OPRS SAT BFR MEMORIAL DAY TO SUN AFT LABOR DAY.","NEW YORK","N90","T","","","","NEW YORK","N90","T","","","","","","",""
"2026/02/19","07186.","A","NON-ATCT","KY","JQD","HARTFORD","US","KJQD","OHIO COUNTY","ASO","","","","EVANSVILLE","EVV","A","INDIANAPOLIS ARTCC","ZID","C","EVANSVILLE","EVV","A","INDIANAPOLIS ARTCC","ZID","C","","","",""
"2026/02/19","16644.2","A","ATCT","NC","JQF","CONCORD","US","KJQF","CONCORD-PADGETT RGNL","ASO","FCT","CONCORD","0700-2300","CHARLOTTE","CLT","A","","","","CHARLOTTE","CLT","A","","","","","","",""
"2026/02/19","52282.","A","ATCT","HI","JRF","KAPOLEI","US","PHJR","KALAELOA (JOHN RODGERS FLD)","AWP","O","KALAELOA","0600-2200","HCF APPROACH","HNL","A","","","","HCF APPROACH","HNL","A","","","","","","",""
"2026/02/19","18045.","A","NON-ATCT","OH","JRO","JACKSON","US","KJRO","JAMES A RHODES","AGL","","","","HUNTINGTON","HTS","A","","","","HUNTINGTON","HTS","A","","","","","","",""
"2026/02/19","02913.5","H","ATCT","CT","JSD","STRATFORD","US","KJSD","SIKORSKY","ANE","P","SIKORSKY","0800-SS MON-FRI, 0800-SS SAT-SUN AS REQ","","","","","","","","","","","","","","","",""
"2026/02/19","24113.1","A","NON-ATCT","TX","JSO","JACKSONVILLE","US","KJSO","CHEROKEE COUNTY","ASW","","","","LONGVIEW","GGG","A","FORT WORTH ARTCC","ZFW","C","LONGVIEW","GGG","A","FORT WORTH ARTCC","ZFW","C","","","",""
"2026/02/19","20640.","A","ATCT-RAPCON","PA","JST","JOHNSTOWN","US","KJST","JOHN MURTHA JOHNSTOWN/CAMBRIA COUNTY","AEA","A","JOHNSTOWN","0700-2300","JOHNSTOWN","JST","A","CLEVELAND ARTCC","ZOB","C","JOHNSTOWN","JST","A","CLEVELAND ARTCC","ZOB","C","JOHNSTOWN","F","0700-2300","2300-0700"
"2026/02/19","19199.2","A","NON-ATCT","OK","JSV","SALLISAW","US","KJSV","SALLISAW MUNI","ASW","","","","RAZORBACK","FSM","A","MEMPHIS ARTCC","ZME","C","RAZORBACK","FSM","A","MEMPHIS ARTCC","ZME","C","","","",""
"2026/02/19","19480.5","A","NON-ATCT","OR","JSY","JOSEPH","US","KJSY","JOSEPH STATE","ANM","","","","SEATTLE ARTCC","ZSE","C","","","","SEATTLE ARTCC","ZSE","C","","","","","","",""
"2026/02/19","00797.","A","NON-ATCT","AZ","JTC","SPRINGERVILLE","US","KJTC","SPRINGERVILLE MUNI","AWP","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","ALBUQUERQUE ARTCC","ZAB","C","","","","","","",""
"2026/02/19","27272.","A","ATCT","WI","JVL","JANESVILLE","US","KJVL","SOUTHERN WISCONSIN RGNL","AGL","FCT","JANESVILLE","0600-2100","ROCKFORD","RFD","A","","","","ROCKFORD","RFD","A","","","","","","",""
"2026/02/19","11414.","A","NON-ATCT","MS","JVW","RAYMOND","US","KJVW","JOHN BELL WILLIAMS","ASO","","","","JACKSON","JAN","A","MEMPHIS ARTCC","ZME","C","JACKSON","JAN","A","MEMPHIS ARTCC","ZME","C","","","",""
"2026/02/19","05388.11","A","NON-ATCT","IN","JVY","JEFFERSONVILLE","US","KJVY","CLARK RGNL","AGL","","","","LOUISVILLE","SDF","A","","","","LOUISVILLE","SDF","A","","","","","","",""
"2026/02/19","19298.","A","NON-ATCT","OK","JWG","WATONGA","US","KJWG","WATONGA RGNL","ASW","","","","VANCE","END","A","KANSAS CITY ARTCC","ZKC","C","VANCE","END","A","KANSAS CITY ARTCC","ZKC","C","","","",""
"2026/02/19","23122.1","A","ATCT","TN","JWN","NASHVILLE","US","KJWN","JOHN C TUNE","ASO","FCT","JOHN TUNE","0700-2100","NASHVILLE","BNA","A","","","","NASHVILLE","BNA","A","","","","","","",""
"2026/02/19","24353.6","A","NON-ATCT","TX","JWY","MIDLOTHIAN/WAXAHACHIE","US","KJWY","MID-WAY RGNL","ASW","","","","LONE STAR","D10","T","","","","LONE STAR","D10","T","","","","","","",""
"2026/02/19","23939.11","A","NON-ATCT","TX","JXI","GILMER","US","KJXI","FOX STEPHENS FLD/GILMER MUNI","ASW","","","","LONGVIEW","GGG","A","FORT WORTH ARTCC","ZFW","C","LONGVIEW","GGG","A","FORT WORTH ARTCC","ZFW","C","","","",""
"2026/02/19","09977.","A","ATCT","MI","JXN","JACKSON","US","KJXN","JACKSON COUNTY/REYNOLDS FLD","AGL","FCT","JACKSON","0700-2100","GREAT LAKES","AZO","A","CLEVELAND ARTCC","ZOB","C","GREAT LAKES","AZO","A","CLEVELAND ARTCC","ZOB","C","","","",""
"2026/02/19","14384.","A","NON-ATCT","NJ","JY73","VINCENTOWN","US","","RED LION","AEA","","","","MC GUIRE","WRI","A","","","","MC GUIRE","WRI","A","","","","","","",""
"2026/02/19","10967.1","A","NON-ATCT","MN","JYG","ST JAMES","US","KJYG","ST JAMES MUNI","AGL","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","04029.","A","NON-ATCT","GA","JYL","SYLVANIA","US","KJYL","PLANTATION AIRPARK","ASO","","","","JACKSONVILLE ARTCC","ZJX","C","","","","JACKSONVILLE ARTCC","ZJX","C","","","","","","",""
"2026/02/19","09923.1","A","NON-ATCT","MI","JYM","HILLSDALE","US","KJYM","HILLSDALE MUNI","AGL","","","","TOLEDO","TOL","A","","","","TOLEDO","TOL","A","","","","","","",""
"2026/02/19","25847.1","A","ATCT","VA","JYO","LEESBURG","US","KJYO","LEESBURG EXEC","AEA","NFCT","LEESBURG TOWER","1300-2300Z++","POTOMAC","PCT","T","","","","POTOMAC","PCT","T","","","","","","",""
"2026/02/19","12993.01","A","NON-ATCT","NE","JYR","YORK","US","KJYR","YORK MUNI","ACE","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","22173.","A","NON-ATCT","SC","JZI","CHARLESTON","US","KJZI","CHARLESTON EXEC","ASO","","","","CHARLESTON","CHS","A","","","","CHARLESTON","CHS","A","","","","","","",""
"2026/02/19","03847.1","A","NON-ATCT","GA","JZP","JASPER","US","KJZP","PICKENS COUNTY","ASO","","","","ATLANTA ARTCC","ZTL","C","","","","ATLANTA ARTCC","ZTL","C","","","","","","",""
"2026/02/19","50426.4","A","NON-ATCT","AK","JZZ","KOLIGANEK","US","PAJZ","KOLIGANEK","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","12621.","A","NON-ATCT","NE","K01","AUBURN","US","","FARINGTON FLD","ACE","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","12056.11","A","NON-ATCT","MO","K07","ROLLA","US","","ROLLA DOWNTOWN","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","15951.","A","NON-ATCT","NY","K09","PISECO","US","","PISECO","AEA","","","","BOSTON ARTCC","ZBW","C","","","","BOSTON ARTCC","ZBW","C","","","","","","",""
"2026/02/19","11985.8","A","NON-ATCT","MO","K15","OSAGE BEACH","US","","GRAND GLAIZE-OSAGE BEACH","ACE","","","","MIZZU","SGF","A","","","","MIZZU","SGF","A","","","","","","",""
"2026/02/19","07217.","A","NON-ATCT","KY","K24","JAMESTOWN","US","","RUSSELL COUNTY","ASO","","","","INDIANAPOLIS ARTCC","ZID","C","","","","INDIANAPOLIS ARTCC","ZID","C","","","","","","",""
"2026/02/19","12093.1","A","NON-ATCT","MO","K33","SALEM","US","","SALEM MEML","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","06623.","A","NON-ATCT","KS","K34","GARDNER","US","","GARDNER MUNI","ACE","","","","KANSAS CITY","MCI","A","","","","KANSAS CITY","MCI","A","","","","","","",""
"2026/02/19","06962.1","A","NON-ATCT","KS","K38","WASHINGTON","US","","WASHINGTON COUNTY VETERAN'S MEML","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","06859.","A","NON-ATCT","KS","K50","ROSE HILL","US","","COOK AIRFIELD","ACE","","","","WICHITA","ICT","A","","","","WICHITA","ICT","A","","","","","","",""
"2026/02/19","11934.4","A","NON-ATCT","MO","K52","MONROE CITY","US","","CPT BEN SMITH AIRFIELD/MONROE CITY","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","12155.","A","NON-ATCT","MO","K57","TARKIO","US","","GOULD PETERSON MUNI","ACE","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","06476.","A","NON-ATCT","KS","K59","ATCHISON","US","","AMELIA EARHART","ACE","","","","ST JOSEPH","STJ","A","KANSAS CITY","MCI","A","ST JOSEPH","STJ","A","KANSAS CITY","MCI","A","","","",""
"2026/02/19","06492.","A","NON-ATCT","KS","K61","BELOIT","US","","MORITZ MEML","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","07122.","A","NON-ATCT","KY","K62","FALMOUTH","US","","GENE SNYDER","ASO","","","","CINCINNATI","CVG","A","","","","CINCINNATI","CVG","A","","","","","","",""
"2026/02/19","17374.","A","NON-ATCT","ND","K74","KINDRED","US","","ROBERT ODEGAARD FLD","AGL","","","","FARGO","FAR","A","","","","FARGO","FAR","A","","","","","","",""
"2026/02/19","06460.","A","NON-ATCT","KS","K78","ABILENE","US","","ABILENE MUNI","ACE","","","","MARSHALL AAF GCA","FRI","A","KANSAS CITY ARTCC","ZKC","C","MARSHALL AAF GCA","FRI","A","KANSAS CITY ARTCC","ZKC","C","","","",""
"2026/02/19","06692.","A","NON-ATCT","KS","K79","JETMORE","US","","JETMORE MUNI","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","06833.62","A","NON-ATCT","KS","K81","PAOLA","US","","MIAMI COUNTY","ACE","","","","KANSAS CITY","MCI","A","","","","KANSAS CITY","MCI","A","","","","","","",""
"2026/02/19","06902.","A","NON-ATCT","KS","K82","SMITH CENTER","US","","SMITH CENTER MUNI","ACE","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","MINNEAPOLIS ARTCC","ZMP","C","","","","","","",""
"2026/02/19","06691.","A","NON-ATCT","KS","K88","IOLA","US","","ALLEN COUNTY","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","11884.","A","NON-ATCT","MO","K89","MACON","US","","MACON-FOWER MEML","ACE","","","","KANSAS CITY ARTCC","ZKC","C","","","","KANSAS CITY ARTCC","ZKC","C","","","","","","",""
"2026/02/19","50398.","A","NON-ATCT","AK","KAL","KALTAG","US","PAKV","KALTAG","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50182.","A","NON-ATCT","AK","KEK","EKWOK","US","","EKWOK","AAL","","","","","","","","","","","","","","","","","","",""
"2026/02/19","50280.69","A","NON-ATCT","AK","KGX","GRAYLING","US","PAGX","GRAYLING","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","01713.","A","NON-ATCT","CA","KIC","KING CITY","US","KKIC","MESA DEL REY","AWP","","","","OAKLAND ARTCC","ZOA","C","","","","OAKLAND ARTCC","ZOA","C","","","","","","",""
"2026/02/19","50433.2","A","NON-ATCT","AK","KKA","KOYUK","US","PAKK","KOYUK ALFRED ADAMS","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50397.","A","NON-ATCT","AK","KLG","KALSKAG","US","PALG","KALSKAG","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","26246.","A","NON-ATCT","WA","KLS","KELSO","US","KKLS","SOUTHWEST WASHINGTON RGNL","ANM","","","","SEATTLE ARTCC","ZSE","C","","","","SEATTLE ARTCC","ZSE","C","","","","","","",""
"2026/02/19","25172.","A","NON-ATCT","UT","KNB","KANAB","US","KKNB","KANAB MUNI","ANM","","","","L.A. CENTER ARTCC","ZLA","C","","","","L.A. CENTER ARTCC","ZLA","C","","","","","","",""
"2026/02/19","50528.7","A","NON-ATCT","AK","KNW","NEW STUYAHOK","US","PANW","NEW STUYAHOK","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","52250.2","A","ATCT","HI","KOA","KAILUA-KONA","US","PHKO","ELLISON ONIZUKA KONA INTL AT KEAHOLE","AWP","FCT","KONA","0600-2200","HCF CENTER","ZHN","C","","","","HCF CENTER","ZHN","C","","","","","","",""
"2026/02/19","50680.8","A","NON-ATCT","AK","KSM","ST MARY'S","US","PASM","ST MARY'S","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50412.03","A","NON-ATCT","AK","KTN","KETCHIKAN","US","PAKT","KETCHIKAN INTL","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50072.5","A","NON-ATCT","AK","KTS","BREVIG MISSION","US","PFKT","BREVIG MISSION","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50414.1","A","NON-ATCT","AK","KVC","KING COVE","US","PAVC","KING COVE","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","50417.","A","NON-ATCT","AK","KVL","KIVALINA","US","PAVL","KIVALINA","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","51516.2","A","ATCT","","KWA","KWAJALEIN","MH","PKWA","BUCHOLZ AAF(KWAJALEIN KMR)(ATOLL)","","R","KWAJALEIN","2000-0400Z TUE-SAT, EXCLD FED HOL","","","","","","","","","","","","","","","",""
"2026/02/19","50438.5","A","NON-ATCT","AK","KWT","KWETHLUK","US","PFKW","KWETHLUK","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","07232.08","A","NON-ATCT","KY","KY8","LEWISPORT","US","","HANCOCK COUNTY/RON LEWIS FLD","ASO","","","","EVANSVILLE","EVV","A","INDIANAPOLIS ARTCC","ZID","C","EVANSVILLE","EVV","A","INDIANAPOLIS ARTCC","ZID","C","","","",""
"2026/02/19","50436.","A","NON-ATCT","AK","KYU","KOYUKUK","US","PFKU","KOYUKUK","AAL","","","","ANCHORAGE ARTCC","ZAN","C","","","","ANCHORAGE ARTCC","ZAN","C","","","","","","",""
"2026/02/19","01671.","A","NON-ATCT","CA","L04","HOLTVILLE","US","","HOLTVILLE","AWP","","","","YUMA","ZYL","C","","","","YUMA","ZYL","C","","","","","","",""
"2026/02/19","01340.3","A","NON-ATCT","CA","L08","BORREGO SPRINGS","US","","BORREGO VALLEY","AWP","","","","L.A. CENTER ARTCC","ZLA","C","","","","L.A. CENTER ARTCC","ZLA","C","","","","","","",""
"2026/02/19","01568.5","A","NON-ATCT","CA","L18","FALLBROOK","US","","FALLBROOK COMMUNITY AIRPARK","AWP","","","","SOCAL","SCT","T","","","","SOCAL","SCT","T","","","","","","",""
"2026/02/19","","","TRACON","NV","L30","LAS VEGAS","US","","LAS VEGAS TRACON","AWP","","","","","","","","","","","","","","","","LAS VEGAS","F","24",""
"2026/02/19","07478.11","A","NON-ATCT","LA","L31","COVINGTON","US","","ST TAMMANY RGNL","ASW","","","","NEW ORLEANS","MSY","A","","","","NEW ORLEANS","MSY","A","","","","","","",""
"2026/02/19","01323.","A","NON-ATCT","CA","L35","BIG BEAR CITY","US","","BIG BEAR CITY","AWP","","","","L.A. CENTER ARTCC","ZLA","C","","","","L.A. CENTER ARTCC","ZLA","C","","","","","","",""
"2026/02/19","07608.11","A","NON-ATCT","LA","L39","LEESVILLE","US","","LEESVILLE","ASW","","","","POLK","POE","A","","","","POLK","POE","A","","","","","","",""
"2026/02/19","01289.1","A","NON-ATCT","CA","L45","BAKERSFIELD","US","","BAKERSFIELD MUNI","AWP","","","","BAKERSFIELD","BFL","A","L.A. CENTER ARTCC","ZLA","C","BAKERSFIELD","BFL","A","L.A. CENTER ARTCC","ZLA","C","","","",""
"2026/02/19","01360.","A","NON-ATCT","CA","L71","CALIFORNIA CITY","US","","CALIFORNIA CITY MUNI","AWP","","",""," JOSHUA","JCF","T","","",""," JOSHUA","JCF","T","","","","","","",""
"2026/02/19","07755.","A","NON-ATCT","LA","L83","THIBODAUX","US","","THIBODAUX MUNI","ASW","","","","NEW ORLEANS","MSY","A","","","","NEW ORLEANS","MSY","A","","","","","","",""
"2026/02/19","02654.","A","NON-ATCT","CO","LAA","LAMAR","US","KLAA","SOUTHEAST COLORADO RGNL","ANM","","","","DENVER ARTCC","ZDV","C","","","","DENVER ARTCC","ZDV","C","","","","","","",""
"2026/02/19","05412.","A","ATCT","IN","LAF","LAFAYETTE","US","KLAF","PURDUE UNIVERSITY","AGL","F","LAFAYETTE","0700-2100","GRISSOM","GUS","A","CHICAGO ARTCC","ZAU","C","GRISSOM","GUS","A","CHICAGO ARTCC","ZAU","C","","","",""
