"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE"
"2026/02/19","00164.05","H","AL","AL50","BIRMINGHAM","US","H1","H1",,"","","","",33,29,51.381,"N",33.49760583,86,50,46.966,"W",-86.84637944,557,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.06","H","AL","AL49","BIRMINGHAM","US","H1","H1",,"","","","",33,32,9.23,"N",33.53589722,86,48,41.21,"W",-86.81144722,672,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2018/12/10","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.06","H","AL","AL49","BIRMINGHAM","US","H2","H2",,"","","","",33,32,8.41,"N",33.53566944,86,48,40.9,"W",-86.81136111,672,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.07","H","AL","AL91","BIRMINGHAM","US","H1","H1",,"","","","",33,30,19.42,"N",33.50539444,86,48,20.52,"W",-86.8057,698,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.07","H","AL","AL91","BIRMINGHAM","US","H2","H2",,"","","","",33,30,13.88,"N",33.50385555,86,48,16.79,"W",-86.80466388,698,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.11","H","AL","AL38","BIRMINGHAM","US","H1","H1",,"","","BSC","GOOD",33,30,21.1,"N",33.50586111,86,48,10,"W",-86.80277777,787,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.12","H","AL","0AL8","BIRMINGHAM","US","H1","H1",,"","","","",33,27,50.66,"N",33.46407222,86,46,22.33,"W",-86.77286944,763,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.16","H","AL","AL45","BIRMINGHAM","US","H1","H1",,"","","","",33,25,58.35,"N",33.432875,86,42,57.94,"W",-86.71609444,540,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.18","H","AL","AL66","BIRMINGHAM","US","H1","H1",,"","","","",33,31,10.379,"N",33.51954972,86,48,48.964,"W",-86.81360111,676,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.19","H","AL","AL65","BIRMINGHAM","US","H1","H1",,"","","","",33,35,49.1,"N",33.59697222,86,40,4.11,"W",-86.66780833,1070,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/06","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.9","A","AL","AL40","BIRMINGHAM","US","01/19","01",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","",,50,25,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00164.9","A","AL","AL40","BIRMINGHAM","US","01/19","19",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","",,50,300,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00170.","A","AL","AL29","BLOUNTSVILLE","US","16/34","16",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","",,,50,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00170.","A","AL","AL29","BLOUNTSVILLE","US","16/34","34",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00174.","H","AL","1AL0","BOAZ","US","H1","H1",,"","","","",34,13,13.52,"N",34.22042222,86,9,39.31,"W",-86.16091944,1035,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","FAA-EST IMAGERY","2021/03/16","FAA-EST IMAGERY","2021/03/16","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00174.02","A","AL","8AL3","BOAZ","US","09/27","09",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00174.02","A","AL","8AL3","BOAZ","US","09/27","27",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,50,100,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00180.","A","AL","3AL6","ODENVILLE","US","16/34","16",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,65,100,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00180.","A","AL","3AL6","ODENVILLE","US","16/34","34",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,65,500,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00183.0","A","AL","AL30","BREMEN","US","16/34","16",,"","","BSC","GOOD",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","",,50,669,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00183.0","A","AL","AL30","BREMEN","US","16/34","34",,"","","BSC","GOOD",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","",,28,663,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00186.","A","AL","12J","BREWTON","US","06/24","06",63,"","N","NPI","FAIR",31,2,59.9075,"N",31.0499743,87,4,32.8231,"W",-87.07578419,80.9,,,,,,"",,,,,"",,,,82.6,"","","","","","","","TREE","","C",4,10,245,48,"L",,"","3RD PARTY SURVEY","2008/11/06","3RD PARTY SURVEY","2008/11/06","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","00186.","A","AL","12J","BREWTON","US","06/24","24",243,"","N","NPI","FAIR",31,3,23.0719,"N",31.05640886,87,3,40.2698,"W",-87.06118605,83.3,,,,,,"",,,,,"",,,,83.3,"","","","","","","","TREES","","C",11,97,1308,92,"L",,"","3RD PARTY SURVEY","2008/11/06","3RD PARTY SURVEY","2008/11/06","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","00186.","A","AL","12J","BREWTON","US","12/30","12",120,"","N","NPI","FAIR",31,3,5.7156,"N",31.05158766,87,4,22.5822,"W",-87.0729395,82.1,48,3.25,,,,"",,,,,"",,,,90.5,"P2L","","","","","","","TREES","","C",19,90,1913,138,"L",,"","3RD PARTY SURVEY","2020/03/20","3RD PARTY SURVEY","2020/03/20","","","","","3RD PARTY SURVEY","2020/03/20",,,,,,"","","",,"",,"",""
"2026/02/19","00186.","A","AL","12J","BREWTON","US","12/30","30",300,"","N","NPI","FAIR",31,2,41.0658,"N",31.0447405,87,3,32.7283,"W",-87.05909119,98.8,42,3.5,,,,"",,,,,"",,,,98.8,"P2L","","","","","","","","","C",34,,,,"",,"","3RD PARTY SURVEY","2020/03/20","3RD PARTY SURVEY","2020/03/20","","","","","3RD PARTY SURVEY","2020/03/20",,,,,,"","","",,"",,"",""
"2026/02/19","00186.01","H","AL","0AL6","BREWTON","US","H1","H1",,"","","","",31,7,32.41,"N",31.12566944,87,4,24.49,"W",-87.07346944,155,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2015/02/11","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00199.003","H","AL","42AL","BUTLER","US","H1","H1",,"","","","",32,5,36.01,"N",32.09333611,88,12,37.3,"W",-88.21036111,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/04/21","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00199.1","A","AL","09A","BUTLER","US","12/30","12",116,"","N","NONE","POOR",32,7,18.2621,"N",32.12173947,88,8,0.2526,"W",-88.1334035,116.3,40,3,32,7,17.5419,"N",32.12153941,88,7,58.482,"W",-88.13291166,117.5,169,126.9,"P2L","","","","","","","TREE","","A(NP)",0,28,217,127,"R",,"","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25",,,,,,"","","",,"",,"",""
"2026/02/19","00199.1","A","AL","09A","BUTLER","US","12/30","30",296,"","N","NONE","POOR",32,7,0.773,"N",32.11688138,88,7,17.476,"W",-88.12152111,133.7,40,3,32,7,2.677,"N",32.11741027,88,7,22.1326,"W",-88.12281461,129.7,444,129.7,"P2L","","","","","","","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25","3RD PARTY SURVEY","2014/11/25",,,,,,"","","",,"",,"",""
"2026/02/19","00207.1","A","AL","61A","CAMDEN","US","18/36","18",179,"","N","NPI","FAIR",31,59,8.3798,"N",31.98566105,87,20,21.1621,"W",-87.33921169,142.7,51,3.5,,,,"",,,,,"",,,,142.9,"P2L","","","","","","","TREE","","A(V)",7,9,270,1,"R",,"","3RD PARTY SURVEY","2015/01/29","3RD PARTY SURVEY","2015/01/29","","","","","3RD PARTY SURVEY","2015/01/29",,,,,,"","","",,"",,"",""
"2026/02/19","00207.1","A","AL","61A","CAMDEN","US","18/36","36",359,"","N","NPI","FAIR",31,58,25.8064,"N",31.97383511,87,20,20.4737,"W",-87.33902047,142.3,51,3.5,,,,"",,,,,"",,,,142.8,"P2L","","","","","","","TREE","","A(V)",15,12,387,20,"R",,"","3RD PARTY SURVEY","2015/01/29","3RD PARTY SURVEY","2015/01/29","","","","","3RD PARTY SURVEY","2015/01/29",,,,,,"","","",,"",,"",""
"2026/02/19","00209.16","H","AL","AL01","CARROLLTON","US","H1","H1",,"","","","",33,16,27.15,"N",33.27420833,88,5,21.6,"W",-88.08933333,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/04/21","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00210.","A","AL","AL32","CEDAR BLUFF","US","04/22","04",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,481,,"","","","","","","","TREES","","A(V)",,30,500,200,"R",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00210.","A","AL","AL32","CEDAR BLUFF","US","04/22","22",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,541,,"","","","","","","","TREE","","A(V)",,50,996,0,"B",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00214.055","H","AL","81AL","CENTREVILLE","US","H1","H1",,"","","BSC","GOOD",32,57,6.47,"N",32.95179722,87,8,53.47,"W",-87.14818611,254,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2021/08/18","OWNER","2021/08/18","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00218.11","A","AL","AL27","CENTRE","US","18/36","18",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00218.11","A","AL","AL27","CENTRE","US","18/36","36",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00218.12","A","AL","PYP","CENTRE","US","07/25","07",63,"","","NPI","FAIR",34,5,11.3544,"N",34.08648733,85,37,5.3913,"W",-85.61816425,584.4,,,,,,"",,,,,"",,,,584.5,"","","","","","","","TREES","","C",34,75,2777,43,"L",,"","3RD PARTY SURVEY","2009/12/08","3RD PARTY SURVEY","2009/12/08","","","","","3RD PARTY SURVEY","2009/12/08",,,,,,"","","",,"",,"",""
"2026/02/19","00218.12","A","AL","PYP","CENTRE","US","07/25","25",243,"","","NPI","FAIR",34,5,36.0631,"N",34.09335086,85,36,7.1334,"W",-85.6019815,594.6,,,,,,"",,,,,"",,,,594.6,"","","","","","","","","","C",34,,,,"",,"","3RD PARTY SURVEY","2009/12/08","3RD PARTY SURVEY","2009/12/08","","","","","3RD PARTY SURVEY","2009/12/08",,,,,,"","","",,"",,"",""
"2026/02/19","00218.7","A","AL","0A8","CENTREVILLE","US","10/28","10",95,"","N","NPI","FAIR",32,56,14.79,"N",32.93744166,87,5,50.55,"W",-87.097375,238.5,40,4,,,,"",,,,,"",,,,240.4,"P2L","","","","Y","","","TREES","","A(NP)",8,17,340,69,"L",,"","3RD PARTY SURVEY","2006/10/30","3RD PARTY SURVEY","2006/10/30","","","","","3RD PARTY SURVEY","2006/10/30",,,,,,"","","",,"",,"",""
"2026/02/19","00218.7","A","AL","0A8","CENTREVILLE","US","10/28","28",275,"","N","NPI","FAIR",32,56,11.17,"N",32.93643611,87,5,1.39,"W",-87.08371944,250.9,40,4,,,,"",,,,,"",,,,250.9,"P2L","","","","Y","","","TREES","","A(NP)",4,86,615,165,"L",,"","3RD PARTY SURVEY","2006/10/30","3RD PARTY SURVEY","2006/10/30","","","","","3RD PARTY SURVEY","2006/10/30",,,,,,"","","",,"",,"",""
"2026/02/19","00225.","A","AL","5AL1","CHAPMAN","US","17/35","17",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00225.","A","AL","5AL1","CHAPMAN","US","17/35","35",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00226.5","A","AL","5R1","CHATOM","US","12/30","12",120,"","N","NPI","GOOD",31,27,16.0141,"N",31.45444836,88,11,59.8622,"W",-88.19996172,165.2,,,31,27,15.0132,"N",31.45417033,88,11,57.8703,"W",-88.19940841,165,200,165.2,"","","","","","","N","","","C",34,,,,"",,"","ARPTS CONTRACTOR","2013/06/05","ARPTS CONTRACTOR","2013/06/05","ARPTS CONTRACTOR","2013/06/05","ARPTS CONTRACTOR","2013/06/05","ARPTS CONTRACTOR","2013/06/05",,,,,,"","","",,"",,"",""
"2026/02/19","00226.5","A","AL","5R1","CHATOM","US","12/30","30",300,"","N","NPI","GOOD",31,26,55.9875,"N",31.44888541,88,11,20.0095,"W",-88.18889152,126.2,,,,,,"",,,,,"",,,,129.1,"","","","","","","N","TREE","","C",12,15,386,120,"R",,"","ARPTS CONTRACTOR","2013/06/05","ARPTS CONTRACTOR","2013/06/05","","","","","ARPTS CONTRACTOR","2013/06/05",,,,,,"","","",,"",,"",""
"2026/02/19","00226.51","A","AL","6AL6","CHATOM","US","10/28","10",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,30,30,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00226.51","A","AL","6AL6","CHATOM","US","10/28","28",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00226.52","H","AL","39AL","CHATOM","US","H1","H1",,"","","BSC","GOOD",31,27,32.6,"N",31.45905555,88,14,4.1,"W",-88.23447222,187.5,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2023/09/13","OWNER","2023/09/13","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00227.26","H","AL","AL68","CHEROKEE","US","H1","H1",,"","","","",34,44,39.0352,"N",34.74417644,87,53,11.6736,"W",-87.886576,493,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2024/07/22","OWNER","2024/07/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00228.","H","AL","35AL","CITRONELLE","US","H1","H1",,"","","","",31,5,22.55,"N",31.08959722,88,14,42.26,"W",-88.24507222,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2016/01/04","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00233.","A","AL","02A","CLANTON","US","08/26","08",78,"","N","NPI","GOOD",32,50,57.7431,"N",32.84937308,86,37,4.1544,"W",-86.61782066,584.7,38,4,,,,"",,,,,"",,,,584.7,"P2L","","","","Y","","","","","B(V)",20,,,,"",,"","3RD PARTY SURVEY","2015/01/15","3RD PARTY SURVEY","2015/01/15","","","","","3RD PARTY SURVEY","2015/01/15",,,,,,"","","",,"",,"",""
"2026/02/19","00233.","A","AL","02A","CLANTON","US","08/26","26",258,"","N","NPI","GOOD",32,51,5.745,"N",32.85159583,86,36,18.1593,"W",-86.60504425,566.6,51,4,,,,"",,,,,"",,,,574.8,"P2L","","","","Y","","","TREE","","C",17,35,800,133,"R",,"","3RD PARTY SURVEY","2015/01/15","3RD PARTY SURVEY","2015/01/15","","","","","3RD PARTY SURVEY","2015/01/15",,,,,,"","","",,"",,"",""
"2026/02/19","00233.1","A","AL","01AL","CLANTON","US","N/S","N",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00233.1","A","AL","01AL","CLANTON","US","N/S","S",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00233.13","H","AL","8AL0","CLANTON","US","H1","H1",,"","","","",32,48,1.8,"N",32.8005,86,26,47.4,"W",-86.4465,442,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00233.2","H","AL","5AL4","CLANTON","US","H1","H1",,"","","","",32,52,50.54,"N",32.88070555,86,37,15.86,"W",-86.62107222,677,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/09/09","ADO","2025/09/09","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00234.","A","AL","11A","CLAYTON","US","10/28","10",97,"","N","NPI","FAIR",31,53,2.8386,"N",31.88412183,85,29,35.6544,"W",-85.49323733,422,30,3.2,31,53,2.5234,"N",31.88403427,85,29,32.457,"W",-85.49234916,422.1,278,433.6,"P2L","","","","Y","","","TREE","","C",17,53,1106,178,"R",,"","3RD PARTY SURVEY","2015/05/28","3RD PARTY SURVEY","2015/05/28","3RD PARTY SURVEY","2015/05/28","3RD PARTY SURVEY","2015/05/28","3RD PARTY SURVEY","2015/05/28",,,,,,"","","",,"",,"",""
"2026/02/19","00234.","A","AL","11A","CLAYTON","US","10/28","28",277,"","N","NPI","FAIR",31,52,57.0959,"N",31.88252663,85,28,37.9636,"W",-85.47721211,434.3,37,3.75,,,,"",,,,,"",,,,434.9,"P2L","","","","Y","","","TREE","","C",11,85,1203,293,"R",,"","3RD PARTY SURVEY","2015/05/28","3RD PARTY SURVEY","2015/05/28","","","","","3RD PARTY SURVEY","2015/05/28",,,,,,"","","",,"",,"",""
"2026/02/19","00239.25","A","AL","9AL6","COLUMBIA","US","09/27","09",,"","Y","","",31,14,9.3912,"N",31.235942,85,8,44.4048,"W",-85.145668,241,,,,,,"",,,,,"",,,,241,"","","","","","","","","","",,,,,"",,"","OWNER","2024/06/12","OWNER","2024/06/12","","","","","OWNER","2024/06/12",,,,,,"","","",,"",,"",""
"2026/02/19","00239.25","A","AL","9AL6","COLUMBIA","US","09/27","27",,"","Y","","",31,14,10.5791,"N",31.23627197,85,8,15.8741,"W",-85.1377428,208,,,31,14,10.3877,"N",31.2362188,85,8,20.4765,"W",-85.13902125,224,400,241,"","","","","","","","","","",,,,,"",,"","OWNER","2024/06/12","OWNER","2024/06/12","OWNER","2024/06/12","OWNER","2024/06/12","OWNER","2024/06/12",,,,,,"","","",,"",,"",""
"2026/02/19","00241.","A","AL","1AL2","COLUMBIANA","US","05/23","05",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,400,,"","","","","","","","TREES","","A(V)",,29,1019,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00241.","A","AL","1AL2","COLUMBIANA","US","05/23","23",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,400,,"","","","","","","","TREES","","A(V)",,58,504,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00241.19","H","AL","91AL","COLUMBIANA","US","H1","H1",,"","","","",33,11,11.83,"N",33.18661944,86,37,36.48,"W",-86.6268,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","ADO","2025/04/21","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00244.7","H","AL","AL13","COTTONTON","US","H1","H1",,"","","","",32,10,20.548,"N",32.17237444,85,1,43.749,"W",-85.02881916,95,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","FAA-EST IMAGERY","2014/12/10","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00245.","A","AL","9A4","COURTLAND","US","13/31","13",130,"","","NPI","POOR",34,39,41.4027,"N",34.66150075,87,21,13.407,"W",-87.35372416,581.5,,,,,,"",,,,,"",,,,582.4,"","","","","N","","","","","C",34,,,,"",,"","3RD PARTY SURVEY","2009/12/01","3RD PARTY SURVEY","2009/12/01","","","","","3RD PARTY SURVEY","2009/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","00245.","A","AL","9A4","COURTLAND","US","13/31","31",310,"","","NPI","POOR",34,39,9.6699,"N",34.65268608,87,20,27.5963,"W",-87.34099897,571.7,,,,,,"",,,,,"",,,,578.7,"","","","","N","","","","","C",34,,,,"",,"","3RD PARTY SURVEY","2009/12/01","3RD PARTY SURVEY","2009/12/01","","","","","3RD PARTY SURVEY","2009/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","00245.","A","AL","9A4","COURTLAND","US","18/36","18",175,"","","BSC","FAIR",34,39,52.03,"N",34.66445277,87,21,2.81,"W",-87.35078055,588,,,,,,"",,,,,"",,,,588,"","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2009/12/01","3RD PARTY SURVEY","2009/12/01","","","","","3RD PARTY SURVEY","2009/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","00245.","A","AL","9A4","COURTLAND","US","18/36","36",355,"","","BSC","POOR",34,39,17.7,"N",34.65491666,87,20,59.16,"W",-87.34976666,580.2,,,,,,"",,,,,"",,,,586.8,"","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2009/12/01","3RD PARTY SURVEY","2009/12/01","","","","","3RD PARTY SURVEY","2009/12/01",,,,,,"","","",,"",,"",""
"2026/02/19","00245.6","A","AL","AL51","CRAWFORD","US","12/30","12",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00245.6","A","AL","AL51","CRAWFORD","US","12/30","30",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00246.","A","AL","15A","CREOLA","US","03/21","03",38,"","","NSTD","GOOD",30,54,25.0663,"N",30.90696286,87,59,53.8645,"W",-87.99829569,4,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","FAA-EST IMAGERY","2010/07/20","FAA-EST IMAGERY","2010/07/20","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","00246.","A","AL","15A","CREOLA","US","03/21","21",218,"","","NSTD","GOOD",30,54,40.6685,"N",30.9112968,87,59,39.7272,"W",-87.99436866,8,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","FAA-EST IMAGERY","2010/07/20","FAA-EST IMAGERY","2010/07/20","","","","","","",,,,,,"","","",,"",,"",""
