"EFF_DATE","ASOS_AWOS_ID","ASOS_AWOS_TYPE","STATE_CODE","CITY","COUNTRY_CODE","COMMISSIONED_DATE","NAVAID_FLAG","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","SURVEY_METHOD_CODE","PHONE_NO","SECOND_PHONE_NO","SITE_NO","SITE_TYPE_CODE","REMARK"
"2026/02/19","46D","AWOS-3","ND","CARRINGTON","US","","N",47,27,4,"N",47.45111111,99,9,4.8,"W",-99.15133333,1606.5,"E","701-652-1875","","17280.","A",""
"2026/02/19","46U","AWOS-3","WY","ALPINE","US","2015/06/25","N",43,10,37.7705,"N",43.17715847,111,2,3.256,"W",-111.03423777,5634.8,"S","307-654-2004","","27733.12","A",""
"2026/02/19","48A","AWOS-3PT","GA","COCHRAN","US","","N",32,23,57.6366,"N",32.3993435,83,16,42.7612,"W",-83.27854477,345.2,"S","478-271-5897","","03724.","A",""
"2026/02/19","48I","AWOS-3PT","WV","SUTTON","US","2015/08/20","N",38,41,3.1,"N",38.68419444,80,38,58.3,"W",-80.64952777,1263,"E","304-765-7805","","26908.","A",""
"2026/02/19","48K","AWOS-3PT","KS","NESS CITY","US","","N",38,28,35.32,"N",38.47647777,99,54,25.96,"W",-99.90721111,2317,"E","785-261-2002","","06792.4","A",""
"2026/02/19","49A","AWOS-3","GA","ELLIJAY","US","2010/05/09","N",34,37,48.3,"N",34.63008333,84,31,37.63,"W",-84.52711944,1465,"S","706 276-4513","","03782.5","A",""
"2026/02/19","49B","AWOS-3P","SD","STURGIS","US","","N",44,25,6.21,"N",44.41839166,103,22,47.61,"W",-103.37989166,3237,"E","605-347-3356","","22808.2","A",""
"2026/02/19","49T","AWOS-3","TX","DALLAS","US","1997/10/02","N",32,46,24,"N",32.77333333,96,48,1,"W",-96.80027777,,"","214-670-1243","","23710.18","H","AWOS TEMP UNRELIABLE.; AWOS FREQ OTS INDEFLY."
"2026/02/19","4A6","AWOS-3PT","AL","SCOTTSBORO","US","2011/03/10","N",34,41,13.9787,"N",34.6872163,86,0,18.2589,"W",-86.00507191,647.8,"S","256-259-1148","","00509.1","A",""
"2026/02/19","4A9","AWOS-3PT","AL","FORT PAYNE","US","1993/12/15","N",34,28,25.3,"N",34.47369444,85,43,17.05,"W",-85.72140277,877,"","256-845-5397","","00328.1","A",""
"2026/02/19","4B8","AWOS-3PT","CT","PLAINVILLE","US","2023/08/11","N",41,41,25.8963,"N",41.69052675,72,51,58.5033,"W",-72.86625091,201,"S","860-351-5362","","02880.","A",""
"2026/02/19","4BM","AWOS-3","CO","WILKERSON PASS","US","2005/03/07","N",39,3,1,"N",39.05027777,105,30,52,"W",-105.51444444,11279,"E","303-512-4418","","","","STAND-ALONE FACILITY NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.; (ELEV) MSL"
"2026/02/19","4F2","AWOS-3PT","TX","CARTHAGE","US","2019/02/07","N",32,10,47.885,"N",32.17996805,94,17,51.36,"W",-94.2976,241,"E","903-690-0511","","23565.1","A",""
"2026/02/19","4I3","AWOS-3PT","OH","MOUNT VERNON","US","1996/11/29","N",40,19,36.52,"N",40.32681111,82,31,12.45,"W",-82.520125,1183,"E","740-397-6297","","18237.1","A",""
"2026/02/19","4I9","AWOS-3PT","OH","MOUNT GILEAD","US","2024/12/19","N",40,31,28.283,"N",40.52452305,82,51,0.22,"W",-82.85006111,1085.8,"E","419-947-1039","","18230.","A",""
"2026/02/19","4KA","AWOS-3P","AK","TUNUNAK","US","2022/03/09","N",60,34,7.9,"N",60.56886111,165,14,54.5,"W",-165.24847222,59,"E","907-269-2788","","50773.","A",""
"2026/02/19","4M3","AWOS-2","AR","CARLISLE","US","2018/11/08","N",34,48,15.01,"N",34.80416944,91,42,26,"W",-91.70722222,234,"E","870-639-4710","","00913.","A",""
"2026/02/19","4M9","AWOS-3T","AR","CORNING","US","","N",36,24,29.2,"N",36.40811111,90,39,0.7,"W",-90.65019444,292,"","870-857-9702","","00926.2","A",""
"2026/02/19","4MR","ASOS","NM","MELROSE","US","2015/06/25","N",34,30,0,"N",34.5,103,47,24,"W",-103.79,4350,"E","575-784-2748","","","","AWOS -3 PHONE: (928) 524-7839"
"2026/02/19","4O4","AWOS-3","OK","IDABEL","US","","N",33,54,48.0428,"N",33.91334522,94,51,16.5261,"W",-94.85459058,472.9,"S","580-286-2217","","19037.2","A",""
"2026/02/19","4R5","AWOS-3PT","WI","LA POINTE","US","2016/09/14","N",46,47,19.429,"N",46.78873027,90,45,21.752,"W",-90.75604222,637,"","715-747-5519","","27335.","A",""
"2026/02/19","4S1","AWOS-3PT","OR","GOLD BEACH","US","2008/10/01","N",42,24,58.02,"N",42.41611666,124,25,32.7,"W",-124.42575,24,"E","541-247-2518","","19453.","A",""
"2026/02/19","4S2","AWOS-3","OR","HOOD RIVER","US","2004/06/14","N",45,40,28.4,"N",45.67455555,121,32,5.72,"W",-121.53492222,,"","541-386-2386","","19473.","A",""
"2026/02/19","4U6","AWOS-2","MT","CIRCLE","US","2018/03/29","N",47,25,10.0589,"N",47.4194608,105,33,50.649,"W",-105.56406916,2441,"E","406-485-3760","","12298.","A",""
"2026/02/19","4V0","AWOS-3PT","CO","RANGELY","US","2014/09/18","N",40,5,44.0907,"N",40.09558075,108,45,42.9994,"W",-108.76194427,5250.8,"E","970-878-3979","","02710.3","A",""
"2026/02/19","4V1","AWOS-3PT","CO","WALSENBURG","US","2009/02/18","N",37,41,38.8455,"N",37.69412375,104,47,17.0593,"W",-104.78807202,6056,"S","719-738-1053","","02751.","A",""
"2026/02/19","4V9","AWOS-3PT","NE","NELIGH","US","2024/05/16","N",42,6,39.22,"N",42.11089444,98,2,27.41,"W",-98.04094722,1790,"E","402-887-5233","","12826.","A",""
"2026/02/19","4WN7","AWOS-2","WI","GREEN BAY","US","","N",44,28,17.1,"N",44.47141666,87,59,43.4,"W",-87.99538888,620,"E","","","27234.1","H",""
"2026/02/19","54A","AWOS-3PT","FL","PLACIDA","US","2017/10/01","N",26,51,36.36,"N",26.8601,82,14,48.44,"W",-82.24678888,14,"E","941-725-0701","","","","54A AWOS-3PT IS ASSOCIATED WITH CORAL CREEK AIRPORT FA54."
"2026/02/19","54J","AWOS-3P","FL","DEFUNIAK SPRINGS","US","2012/10/10","N",30,43,52.17,"N",30.73115833,86,9,15.2,"W",-86.15422222,287,"E","850-892-0147","","03153.","A",""
"2026/02/19","57C","AWOS-3PT","WI","EAST TROY","US","","N",42,47,49.6065,"N",42.79711291,88,21,56.0148,"W",-88.36555966,848.3,"S","262-642-1845","","27168.1","A",""
"2026/02/19","59B","AWOS-AV","ME","JACKMAN","US","2009/12/17","N",45,37,56.676,"N",45.63241,70,15,1.008,"W",-70.25028,1190,"E","","","08050.","A","ONLY ALTIMETER."
"2026/02/19","5A6","AWOS-3PT","MS","WINONA","US","2015/01/08","N",33,27,36.93,"N",33.46025833,89,43,54.91,"W",-89.73191944,348,"E","662-283-2172","","11492.","A",""
"2026/02/19","5A9","AWOS-3PT","GA","WARM SPRINGS","US","2022/10/12","N",32,56,10.41,"N",32.936225,84,41,50.03,"W",-84.69723055,882,"E","706-655-2005","","04086.","A",""
"2026/02/19","5B2","AWOS-3","NY","SARATOGA SPRINGS","US","1991/12/05","N",43,2,53.3074,"N",43.04814094,73,51,42.5562,"W",-73.86182116,433.9,"S","518-884-9289","","16100.2","A",""
"2026/02/19","5C1","AWOS-3","TX","SAN ANTONIO","US","","N",29,43,36.2364,"N",29.72673233,98,41,47.061,"W",-98.69640583,1432.5,"S","830-755-9099","","24695.","A",""
"2026/02/19","5H4","AWOS-3","ND","HARVEY","US","","N",47,47,28.4,"N",47.79122222,99,55,54.3,"W",-99.93175,1607.2,"","701-324-2058","","17355.","A",""
"2026/02/19","5K2","AWOS-3PT","KS","TRIBUNE","US","","N",38,26,54.55,"N",38.44848611,101,45,6.65,"W",-101.75184722,3606,"S","620-376-2336","","06937.2","A",""
"2026/02/19","5R8","AWOS-3PT","LA","DE QUINCY","US","","N",30,26,12.3,"N",30.43675,93,28,10.6,"W",-93.46961111,82.8,"E","337-786-1518","","07490.11","A",""
"2026/02/19","5SM","AWOS-3","CO","SUNLIGHT MOUNTAIN","US","2005/03/02","N",39,25,32,"N",39.42555555,107,22,45,"W",-107.37916666,10603,"","970-384-3380","","","","STAND-ALONE FACILITY NOT ASSOCIATED WITH AN ARPT OR NAVAID.; AWOS VISIBILITY UNRELIABLE INDEFLY."
"2026/02/19","5T9","AWOS-3","TX","EAGLE PASS","US","2014/09/18","N",28,51,23.88,"N",28.85663333,100,30,53.91,"W",-100.514975,887,"E","830-757-6795","","23794.","A",""
"2026/02/19","60R","AWOS-3PT","TX","NAVASOTA","US","2023/06/30","N",30,22,12.369,"N",30.3701025,96,6,44.144,"W",-96.11226222,220,"S","936-825-0798","","24403.","A",""
"2026/02/19","63S","AWOS-3","WA","COLVILLE","US","2020/03/26","N",48,32,33.7575,"N",48.54271041,117,52,49.2536,"W",-117.88034822,1875.1,"E","509-684-8994","","26165.","A",""
"2026/02/19","65S","AWOS-3PT","ID","BONNERS FERRY","US","","N",48,43,31.05,"N",48.72529166,116,17,35.27,"W",-116.29313055,2319,"","208-267-3995","","04153.","A",""
"2026/02/19","66R","AWOS-3","TX","COLUMBUS","US","","N",29,38,17.52,"N",29.6382,96,30,49.44,"W",-96.51373333,230,"","979-732-2514","","23638.12","A",""
"2026/02/19","67L","AWOS-3","NV","MESQUITE","US","2015/08/20","N",36,50,13.0867,"N",36.83696852,114,3,20.248,"W",-114.05562444,1970,"S","702-345-7634","","13089.7","A",""
"2026/02/19","6A1","AWOS-3","GA","BUTLER","US","","N",32,34,23.88,"N",32.5733,84,14,49.2,"W",-84.247,,"","478-862-2966","","03688.","A",""
"2026/02/19","6A2","AWOS-3","GA","GRIFFIN","US","","N",33,13,37.1,"N",33.22697222,84,16,29.8,"W",-84.27494444,958.4,"E","770-227-3934","","03820.","A",""
"2026/02/19","6A4","AWOS-3","TN","MOUNTAIN CITY","US","1993/11/18","N",36,24,58.7852,"N",36.41632922,81,49,34.1536,"W",-81.82615377,2234.4,"S","423-727-4365","","23115.","A",""
"2026/02/19","6B0","AWOS-3","VT","MIDDLEBURY","US","2014/06/18","N",43,59,19.5499,"N",43.98876386,73,5,42.4868,"W",-73.09513522,489.3,"S","802-388-0255","","25483.1","A",""
"2026/02/19","6B9","AWOS-3P","NY","SKANEATELES","US","2016/07/21","N",42,54,50.77,"N",42.91410277,76,26,34.21,"W",-76.44283611,1000,"E","315-685-5790","","16191.1","A",""
"2026/02/19","6E5","AWOS-3P","SD","DESMET","US","","N",44,25,56.8,"N",44.43244444,97,33,34.88,"W",-97.55968888,1722.1,"E","605-860-2233","","22656.1","A",""
"2026/02/19","6I2","AWOS-3P","KY","SPRINGFIELD","US","2007/09/11","N",37,38,6.69,"N",37.63519166,85,14,30.19,"W",-85.24171944,845,"S","859-336-0340","","07369.31","A",""
"2026/02/19","6K4","AWOS-3PT","OK","FAIRVIEW","US","","N",36,17,22.83,"N",36.289675,98,28,26.84,"W",-98.47412222,1264,"S","","","18964.1","A",""
"2026/02/19","6K8","AWOS-3P","AK","TOK","US","2022/03/21","N",63,19,40.22,"N",63.32783888,142,56,58.89,"W",-142.94969166,1678,"E","907-269-2706","","50764.72","A",""
"2026/02/19","6L4","AWOS-3PT","WV","LOGAN","US","2014/07/28","N",37,51,18.9,"N",37.85525,81,54,53.8,"W",-81.91494444,1655,"","304-752-0814","","26720.","A",""
"2026/02/19","6O7","AWOS-AV","RI","NEWPORT","US","","N",41,27,26.7,"N",41.45741666,71,18,17.57,"W",-71.30488055,52,"E","","","","",""
"2026/02/19","6P9","AWOS-3PT","TX","RANGER","US","2011/08/19","N",32,25,45.71,"N",32.42936388,98,35,45.29,"W",-98.59591388,1476.4,"S","254-647-3618","","","","AWOS LCTD AT COOK CANYON RANCH, RANGER, TX (TA25)."
"2026/02/19","6R3","AWOS-3","TX","CLEVELAND","US","","N",30,21,28.7,"N",30.35797222,95,0,25.31,"W",-95.00703055,150,"E","281-593-1754","","23619.","A",""
"2026/02/19","6S0","AWOS-3","MT","BIG TIMBER","US","2017/01/05","N",45,48,22.54,"N",45.80626111,109,58,24.87,"W",-109.973575,4472,"S","406-932-6051","","12262.","A",""
"2026/02/19","6S2","AWOS-3PT","OR","FLORENCE","US","2003/06/17","N",43,59,1.8195,"N",43.98383875,124,6,35.8473,"W",-124.10995758,48,"","541-997-8664","","19443.","A",""
"2026/02/19","6S8","AWOS-3","MT","LAUREL","US","","N",45,42,27.23,"N",45.70756388,108,45,40.41,"W",-108.761225,3512,"E","406-628-9867","","12422.","A",""
"2026/02/19","74V","AWOS-3P","UT","ROOSEVELT","US","2003/10/24","N",40,16,47.7143,"N",40.27992063,110,2,59.5863,"W",-110.04988508,5172,"S","435-722-4201","","25279.01","A",""
"2026/02/19","77S","AWOS-3","OR","CRESWELL","US","","N",43,55,56.55,"N",43.932375,123,0,21.31,"W",-123.00591944,568,"E","541 895 2349","","19414.1","A",""
"2026/02/19","79J","ASOS","AL","ANDALUSIA","US","","N",31,18,30.1,"N",31.30836111,86,23,32,"W",-86.39222222,310.2,"S","334-222-9770","","00124.","A",""
"2026/02/19","79PN","AWOS-3","PA","DANVILLE","US","2010/06/15","N",40,58,2.39,"N",40.96733055,76,36,25.75,"W",-76.60715277,669,"E","570-271-8192","","20204.02","H",""
"2026/02/19","79S","AWOS-3PT","MT","FORT BENTON","US","2009/03/24","N",47,50,38.02,"N",47.84389444,110,38,7.69,"W",-110.63546944,2858,"E","406-622-5976","","12360.","A",""
"2026/02/19","7AK","AWOS-3P","AK","AKUTAN","US","2014/02/19","N",54,8,48.13,"N",54.14670277,165,36,32.62,"W",-165.60906111,120,"S","907-302-3081","","50022.1","A",""
"2026/02/19","7BM","AWOS-3","CO","BALD MOUNTAIN","US","2005/03/08","N",38,47,57,"N",38.79916666,106,13,5,"W",-106.21805555,9825,"E","303-512-4419","","","","STAND-ALONE FACILITY NOT ASSOCIATED WITH AN ARPT OR NAVAID."
"2026/02/19","7L2","AWOS-3","ND","LINTON","US","","N",46,13,14.3072,"N",46.22064088,100,14,44.2459,"W",-100.24562386,1778.6,"","701-254-4965","","17392.","A",""
"2026/02/19","7S0","AWOS-3","MT","RONAN","US","2018/03/29","N",47,34,3.43,"N",47.56761944,114,5,59.43,"W",-114.09984166,3086,"E","406-676-2967","","12485.","A",""
"2026/02/19","7S6","AWOS-3PT","MT","WHITE SULPHUR SPRINGS","US","2018/03/29","N",46,29,48.4389,"N",46.49678858,110,54,49.1357,"W",-110.9136488,5038.4,"E","406-547-3511","","12558.1","A",""
"2026/02/19","7W4","AWOS-3","VA","BUMPASS","US","","N",37,58,0.46,"N",37.96679444,77,44,40.93,"W",-77.74470277,348,"","540-872-0303","","25659.4","A",""
"2026/02/19","7W6","AWOS-3P","NC","ENGELHARD","US","2015/08/20","N",35,33,34.21,"N",35.55950277,75,57,17.99,"W",-75.95499722,1,"E","252-925-1136","","16702.1","A",""
"2026/02/19","81R","AWOS-3P","TX","SAN SABA","US","2020/12/17","N",31,13,55.6281,"N",31.23211891,98,42,55.3631,"W",-98.71537863,1242.1,"S","325-372-6027","","24741.9","A",""
"2026/02/19","82C","AWOS-3","WI","NEW LISBON","US","","N",43,50,19.5602,"N",43.83876672,90,8,15.8408,"W",-90.13773355,907.9,"","608-562-6153","","27420.1","A",""
"2026/02/19","82V","AWOS-3PT","WY","PINE BLUFFS","US","2003/11/07","N",41,9,3.065,"N",41.15085138,104,7,43.529,"W",-104.12875805,,"","307-245-3613","","27864.3","A",""
"2026/02/19","8A1","AWOS-3PT","AL","GUNTERSVILLE","US","2025/04/17","N",34,23,58.79,"N",34.39966388,86,16,5.58,"W",-86.26821666,612,"E","","","00360.","A",""
"2026/02/19","8A3","AWOS-3","TN","LIVINGSTON","US","1993/11/18","N",36,24,59.0449,"N",36.41640136,85,18,21.817,"W",-85.30606027,1354.8,"S","931-823-3329","","23064.","A",""
"2026/02/19","8A4","AWOS-3","IN","INDIANAPOLIS","US","","N",39,45,57.155,"N",39.76587638,86,8,55.95,"W",-86.148875,732,"E","317-955-3160","","05370.8","H",""
"2026/02/19","8B0","AWOS-3PT","ME","RANGELEY","US","","N",44,59,23.9844,"N",44.98999566,70,39,44.3724,"W",-70.66232566,1809.4,"S","207-864-5250","","08230.","A",""
"2026/02/19","8CN","AWOS-1","CA","PINE VALLEY","US","","N",32,42,55.63,"N",32.71545277,116,27,4.42,"W",-116.45122777,3282,"E","619-478-2213","","","","ADDNL CERTIFIED WX SENSOR ALL PRECIPITATION ACCUMULATION GAUGE.; 8CN AWOS-1 IS ASSOCIATED WITH PINE VALLEY BORDER PATROL STATION 80CN."
"2026/02/19","8D4","AWOS-3PT","MI","SPARTA","US","2020/05/21","N",43,7,46.08,"N",43.12946666,85,40,40.351,"W",-85.67787527,748,"E","616-887-6314","","10349.","A",""
"2026/02/19","8GK","AWOS-3P","KY","SPARTA","US","","N",38,40,41.0286,"N",38.6780635,84,55,40.3396,"W",-84.92787211,835,"E","","","07383.01","A",""
"2026/02/19","8T6","AWOS-3PT","TX","GEORGE WEST","US","2021/08/10","N",28,21,56.07,"N",28.365575,98,7,2.46,"W",-98.11735,177,"E","361-449-1119","","23934.61","A",""
"2026/02/19","8V7","AWOS-3PT","CO","SPRINGFIELD","US","2022/04/04","N",37,27,17.1,"N",37.45475,102,37,8.67,"W",-102.619075,4393,"E","719-563-1028","","02732.","A",""
"2026/02/19","8W2","AWOS-3","VA","NEW MARKET","US","2013/11/12","N",38,39,21.545,"N",38.65598472,78,42,30.585,"W",-78.70849583,962.7,"","540-740-3801","","25893.1","A",""
"2026/02/19","96D","AWOS-3PT","ND","WALHALLA","US","2014/11/13","N",48,56,26.06,"N",48.94057222,97,54,9.99,"W",-97.902775,953,"","701-549-3402","","17484.4","A",""
"2026/02/19","98D","AWOS-3P","SD","ONIDA","US","","N",44,42,5.05,"N",44.70140277,100,6,14.03,"W",-100.10389722,1869.6,"E","","","22753.6","A",""
"2026/02/19","9A4","AWOS-3P","AL","COURTLAND","US","2010/12/16","N",34,39,33.9,"N",34.65941666,87,20,56.1,"W",-87.34891666,587.8,"S","256-637-0903","","00245.","A",""
"2026/02/19","9A5","AWOS-3","GA","LAFAYETTE","US","","N",34,41,4.72,"N",34.68464444,85,17,23.61,"W",-85.28989166,770,"E","706-639-1976","","03860.","A",""
"2026/02/19","9D4","AWOS-2","PA","MYERSTOWN","US","2018/06/14","N",40,21,8.93,"N",40.35248055,76,19,52.27,"W",-76.33118611,154,"E","717-866-2906","","21014.03","A",""
"2026/02/19","9D7","AWOS-3","ND","CANDO","US","","N",48,28,48.1,"N",48.48002777,99,14,11,"W",-99.23638888,1481.5,"","701-968-3625","","17279.1","A",""
"2026/02/19","9K7","AWOS-3PT","KS","ELLSWORTH","US","2008/11/20","N",38,45,0.7063,"N",38.75019619,98,13,53.9083,"W",-98.23164119,1610.9,"S","785-472-9746","","06574.","A",""
"2026/02/19","9K8","AWOS-3PT","KS","KINGMAN","US","","N",37,40,15.0514,"N",37.67084761,98,7,25.0846,"W",-98.12363461,1596,"S","620-532-1272","","06706.","A",""
"2026/02/19","9MN","AWOS-3PT","MN","ROCHESTER","US","2011/03/02","N",44,1,11.125,"N",44.01975694,92,28,59.016,"W",-92.48306,1166,"E","507-255-9417","","","","9MN AWOS IS ASSOCIATED WITH HELIPORT 99MN."
"2026/02/19","9S2","AWOS-3PT","MT","SCOBEY","US","2023/11/08","N",48,48,28.58,"N",48.80793888,105,26,9.89,"W",-105.43608055,2415,"E","406-487-9996","","12495.","A",""
"2026/02/19","9S9","AWOS-3","OR","LEXINGTON","US","2004/09/30","N",45,27,18.4,"N",45.45511111,119,41,9.26,"W",-119.68590555,1618,"","541-989-8557","","19500.5","A",""
"2026/02/19","9TE2","AWOS-3","TX","SONORA","US","","N",30,34,11.3,"N",30.56980555,100,26,49.3,"W",-100.44702777,2337,"S","325-276-2771","","24826.22","A",""
"2026/02/19","9V6","AWOS-2","SD","MARTIN","US","","N",43,10,2.9911,"N",43.16749752,101,42,57.3528,"W",-101.71593133,3292.1,"S","617-262-3825","","22729.2","A",""
"2026/02/19","9V9","AWOS-3P","SD","CHAMBERLAIN","US","","N",43,45,57.4,"N",43.76594444,99,19,17.9,"W",-99.32163888,1696,"S","605-234-1437","","22641.02","A",""
"2026/02/19","9Y1","AWOS-3PT","ND","KILLDEER","US","2024/03/01","N",47,23,38.641,"N",47.39406694,102,46,23.041,"W",-102.77306694,2281,"E","701-495-9104","","17372.","A",""
"2026/02/19","A39","AWOS-3","AZ","MARICOPA","US","2016/05/11","N",32,59,15.169,"N",32.98754694,111,55,17.728,"W",-111.92159111,1283,"E","520-568-7704","","00751.55","A",""
"2026/02/19","AAA","AWOS-3","IL","LINCOLN","US","1993/01/07","N",40,9,31.3,"N",40.15869444,89,20,6.1,"W",-89.33502777,594.3,"E","217-732-9605","","04822.","A",""
"2026/02/19","AAF","ASOS","FL","APALACHICOLA","US","1998/09/03","N",29,43,36.5131,"N",29.72680919,85,1,29.2893,"W",-85.02480258,19,"S","850-203-0001","","03025.","A",""
"2026/02/19","AAO","ASOS","KS","WICHITA","US","1995/11/22","N",37,44,51.3,"N",37.74758333,97,13,16,"W",-97.22111111,1420.8,"","316-636-2541","","06976.","A",""
"2026/02/19","AAS","AWOS-3","KY","CAMPBELLSVILLE","US","1994/11/04","N",37,21,30,"N",37.35833333,85,18,34,"W",-85.30944444,920.5,"S","270-789-1985","","07080.1","A",""
"2026/02/19","AAT","ASOS","CA","ALTURAS","US","","N",41,29,1.1237,"N",41.48364547,120,33,41.2892,"W",-120.56146922,4381.9,"S","530-708-6221","","01234.","A",""
"2026/02/19","ABE","ASOS","PA","ALLENTOWN","US","1997/02/26","N",40,39,28.6142,"N",40.65794838,75,26,4.956,"W",-75.43471,379.2,"S","610-477-0813","","19673.","A",""
"2026/02/19","ABI","ASOS","TX","ABILENE","US","1996/05/06","N",32,24,38.3598,"N",32.4106555,99,40,55.4585,"W",-99.6820718,1788,"S","325-238-3987","","23287.","A",""
"2026/02/19","ABQ","ASOS","NM","ALBUQUERQUE","US","1996/03/06","N",35,2,24.7,"N",35.04019444,106,36,33.1,"W",-106.60919444,5354.9,"S","505-373-2492","","14532.","A",""
"2026/02/19","ABR","ASOS","SD","ABERDEEN","US","1994/11/07","N",45,26,36.9825,"N",45.44360625,98,24,49.5563,"W",-98.41376563,1298.6,"S","605-206-9423","","22603.","A",""
"2026/02/19","ABY","ASOS","GA","ALBANY","US","2001/01/17","N",31,32,10.9875,"N",31.53638541,84,11,44.8695,"W",-84.19579708,192.2,"S","229-434-7494","","03616.","A",""
"2026/02/19","ACB","AWOS-3P","MI","BELLAIRE","US","1996/08/15","N",44,59,12.1134,"N",44.98669816,85,12,7.987,"W",-85.20221861,619.2,"S","231-533-8941","","09562.","A",""
"2026/02/19","ACJ","AWOS-3","GA","AMERICUS","US","1995/08/10","N",32,6,38.877,"N",32.11079916,84,11,19.853,"W",-84.18884805,468.4,"E","770-847-7993","","03623.","A",""
"2026/02/19","ACK","ASOS","MA","NANTUCKET","US","1998/01/15","N",41,15,14.7403,"N",41.25409452,70,3,32.1589,"W",-70.05893302,37.4,"S","508-325-6082","","09110.","A",""
"2026/02/19","ACP","AWOS-3PT","LA","OAKDALE","US","","N",30,44,48.9542,"N",30.74693172,92,41,13.0277,"W",-92.68695213,98.4,"S","318-215-9728","","07682.2","A",""
"2026/02/19","ACQ","AWOS-3","MN","WASECA","US","2002/09/01","N",44,4,12.75,"N",44.07020833,93,33,12.4,"W",-93.55344444,1112,"S","507-835-3657","","11055.1","A",""
"2026/02/19","ACT","ASOS","TX","WACO","US","1993/07/01","N",31,36,41,"N",31.61138888,97,13,50,"W",-97.23055555,516,"E","254-218-3267","","24976.","A",""
"2026/02/19","ACV","ASOS","CA","ARCATA/EUREKA","US","2001/02/08","N",40,58,50,"N",40.98055555,124,6,17.1457,"W",-124.10476269,206.1,"S","707-839-7429","","01255.1","A",""
"2026/02/19","ACY","ASOS","NJ","ATLANTIC CITY","US","","N",39,27,27.3,"N",39.45758333,74,34,37.8,"W",-74.57716666,74.8,"E","609-277-2644","","13487.","A",""
"2026/02/19","ACZ","AWOS-3P","NC","WALLACE","US","2022/12/30","N",34,42,59.21,"N",34.71644722,78,0,17.07,"W",-78.00474166,35,"S","910-285-0419","","17178.1","A",""
"2026/02/19","ADC","AWOS-3PT","MN","WADENA","US","1999/12/02","N",46,26,59.802,"N",46.449945,95,12,38.9953,"W",-95.21083202,1368,"E","218-631-7774","","11047.01","A",""
"2026/02/19","ADF","AWOS-3PT","AR","ARKADELPHIA","US","","N",34,5,59.3,"N",34.09980555,93,3,57.9,"W",-93.06608333,181.5,"E","870-403-0945","","00861.1","A","(COMM_DECOMM_DATE) AWSS."
"2026/02/19","ADG","ASOS","MI","ADRIAN","US","1998/03/13","N",41,52,4.2833,"N",41.86785647,84,4,46.0097,"W",-84.07944713,801.1,"S","517-265-9089","","09501.","A",""
"2026/02/19","ADH","AWOS-3PT","OK","ADA","US","","N",34,48,15.3431,"N",34.80426197,96,40,16.3191,"W",-96.67119975,1015.9,"S","580-332-6222","","18771.","A",""
"2026/02/19","ADK","AWOS-3P","AK","ADAK ISLAND","US","1997/02/24","N",51,53,18.5114,"N",51.88847538,176,37,54.4868,"W",-176.63180188,11.3,"S","907-621-7603","","50009.","A",""
"2026/02/19","ADM","AWOS-3","OK","ARDMORE","US","","N",34,18,2.5761,"N",34.30071558,97,0,31.94,"W",-97.00887222,765,"S","580-389-5078","","18795.","A",""
"2026/02/19","ADQ","ASOS","AK","KODIAK","US","1997/01/09","N",57,45,2.6045,"N",57.75072347,152,29,15.6363,"W",-152.48767675,25.9,"S","907-621-4189","","50425.","A",""
"2026/02/19","ADS","AWOS-3PT","TX","DALLAS","US","","N",32,58,20.8883,"N",32.97246897,96,50,21.414,"W",-96.83928166,629.1,"S","972-386-4855","","23710.3","A",""
"2026/02/19","ADT","AWOS-3","KS","ATWOOD","US","","N",39,50,24.5554,"N",39.84015427,101,2,41.462,"W",-101.04485055,2990.7,"E","785-626-3572","","06479.","A",""
"2026/02/19","ADU","AWOS-3","IA","AUDUBON","US","1992/10/30","N",41,42,5,"N",41.70138888,94,55,14,"W",-94.92055555,,"","712-563-2101","","05839.5","A",""
