"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","SOP_SEQ_NO","SOP_TEXT"
"2026/01/22","IR","031","ZHU ZJX ZTL",35,"(5)   ALTERNATE ENTRY/EXIT: D AND N."
"2026/01/22","IR","032","ZJX",5,"(1)     ROUTE USE RESTRICTED TO UNMANNED AEROSPACE VEHICLE"
"2026/01/22","IR","032","ZJX",10,"         OPERATIONS AND THEIR SUPPORT AIRCRAFT."
"2026/01/22","IR","032","ZJX",14,"(2)     DAYLIGHT HOURS 0900-1500 MON-THU, 0900-1200 FRI. DAYLIGHT"
"2026/01/22","IR","032","ZJX",18,"         SAVINGS TIME 0900-1700 MON-THU, 0900-1200 FRI. FLIGHT NOT"
"2026/01/22","IR","032","ZJX",22,"         AUTHORIZED FROM 13 DEC-3 JAN, NOR THANKSGIVING DAY AND THE"
"2026/01/22","IR","032","ZJX",26,"         FOLLOWING FRI, SAT, AND SUN."
"2026/01/22","IR","032","ZJX",30,"(3)     UNMANNED AEROSPACE VEHICLES SHALL AVOID ALL AIRPORTS BY"
"2026/01/22","IR","032","ZJX",35,"         1500'/3 NM."
"2026/01/22","IR","032","ZJX",40,"(4)     ROUTE IS DESIGNATED FOR MARSA OPERATIONS ESTABLISHED BY"
"2026/01/22","IR","032","ZJX",45,"         COORDINATED SCHEDULING."
"2026/01/22","IR","032","ZJX",50,"(5)     MAXIMUM USE OF IR-032/033 SHALL NOT EXCEED TOTAL OF SIX"
"2026/01/22","IR","032","ZJX",55,"         FLIGHTS PER YEAR FOR BOTH ROUTES TOGETHER."
"2026/01/22","IR","032","ZJX",60,"(6)     FOR USE IN VMC IN ACCORDANCE WITH FAAH 7610.4 SECTION 8."
"2026/01/22","IR","033","ZJX",5,"(1)     ROUTE USE RESTRICTED TO UNMANNED AEROSPACE VEHICLE"
"2026/01/22","IR","033","ZJX",10,"         OPERATIONS AND THEIR SUPPORT AIRCRAFT."
"2026/01/22","IR","033","ZJX",14,"(2)     DAYLIGHT HOURS 0900-1500 MON-THU, 0900-1200 FRI. DAYLIGHT"
"2026/01/22","IR","033","ZJX",18,"         SAVINGS TIME 0900-1700 MON-THU, 0900-1200 FRI. FLIGHT NOT"
"2026/01/22","IR","033","ZJX",22,"         AUTHORIZED FROM 13 DEC-3 JAN, NOR THANKSGIVING DAY AND THE"
"2026/01/22","IR","033","ZJX",26,"         FOLLOWING FRI, SAT AND SUN."
"2026/01/22","IR","033","ZJX",30,"(3)     UNMANNED AEROSPACE VEHICLE SHALL AVOID ALL AIRPORTS BY"
"2026/01/22","IR","033","ZJX",35,"         1500'/3 NM."
"2026/01/22","IR","033","ZJX",40,"(4)     ROUTE IS DESIGNATED FOR MARSA OPERATIONS ESTABLISHED BY"
"2026/01/22","IR","033","ZJX",45,"         COORDINATED SCHEDULING."
"2026/01/22","IR","033","ZJX",50,"(5)     MAXIMUM USE OF IR-032/033 SHALL NOT EXCEED TOTAL OF SIX"
"2026/01/22","IR","033","ZJX",55,"         FLIGHTS PER YEAR FOR BOTH ROUTES TOGETHER."
"2026/01/22","IR","033","ZJX",60,"(6)     FOR USE IN VMC IN ACCORDANCE WITH FAAH 7610.4 SECTION 8."
"2026/01/22","IR","033","ZJX",65,"(7)     ALTERNATE EXIT F2 TO ADJOINING IR-015."
"2026/01/22","IR","034","ZMA",5,"(1)     VISUAL ROAD RECONNAISSANCE (RC) OR PHOTO RECONNAISSANCE"
"2026/01/22","IR","034","ZMA",10,"         (PR) ROUTE."
"2026/01/22","IR","034","ZMA",15,"(2)     THIS ROUTE TERMINATES AT AVON PARK GUNNERY RANGE (R-2901)"
"2026/01/22","IR","034","ZMA",20,"         AND MAY ONLY BE SCHEDULED IN CONJUNCTION WITH RESERVE"
"2026/01/22","IR","034","ZMA",25,"         RANGE TIME. ROUTE ENTRY TIMES MUST BE MADE SO AS NOT TO"
"2026/01/22","IR","034","ZMA",30,"         ARRIVE AT RANGE BOUNDARY EARLIER THAN RESERVED RANGE TIMES."
"2026/01/22","IR","034","ZMA",35,"         ROUTE EXIT TIME MUST ALLOW FOR A MINIMUM OF 10 MINUTES"
"2026/01/22","IR","034","ZMA",40,"         RESERVED RANGE TIME REMAINING FOR THE LAST AIRCRAFT IN A"
"2026/01/22","IR","034","ZMA",42,"         FLIGHT."
"2026/01/22","IR","034","ZMA",45,"(3)     AVOID IMMOKALEE AND CLEWISTON AIRPORTS BY 3 NM"
"2026/01/22","IR","034","ZMA",50,"         REGARDLESS OF ALTITUDE."
"2026/01/22","IR","034","ZMA",55,"(4)     MINIMUM ALTITUDE OVER EVERGLADES NATIONAL PARK AND BIG"
"2026/01/22","IR","034","ZMA",60,"         CYPRESS PRESERVE IS 1000' AGL. BIG CYPRESS PRESERVE IS"
"2026/01/22","IR","034","ZMA",65,"         BETWEEN D AND E, EAST OF CENTERLINE ENTIRE LEG."
"2026/01/22","IR","034","ZMA",70,"(5)     MINIMUM ALTITUDE WITHIN 3 NM OF H IS 500' AGL."
"2026/01/22","IR","034","ZMA",75,"(6)     ALTERNATE ENTRY: D AND H."
"2026/01/22","IR","034","ZMA",80,"(7)     NO ALTERNATE EXIT POINTS."
"2026/01/22","IR","034","ZMA",85,"(8)     ALL REQUESTS FOR USE OF THIS ROUTE MUST BE APPROVED BY THE"
"2026/01/22","IR","034","ZMA",90,"598TH RANS/RMDS A MINIMUM OF ONE DAY IN ADVANCE"
"2026/01/22","IR","034","ZMA",95,"DURING NORMAL DUTY HOURS. SAME DAY CHANGES"
"2026/01/22","IR","034","ZMA",100,"         OR CANCELLATIONS SHALL BE COORDINATED THROUGH THE"
"2026/01/22","IR","034","ZMA",105,"         SCHEDULING ACTIVITY."
"2026/01/22","IR","034","ZMA",110,"(9)     ROUTE CLEARANCE VALID ONLY PLUS 30 MIN FROM SCHEDULE TIME."
"2026/01/22","IR","034","ZMA",115,"(10)  ROUTE SEGMENTS FROM F TO H IS DESIGNATED A MANEUVER AREA."
"2026/01/22","IR","034","ZMA",120,"(11)  AVOID OVERFLIGHT OF HENDRY CORRECTIONAL COMPLEX N26-19"
"2026/01/22","IR","034","ZMA",125,"         W81-16 BY 1500' AGL OR 1 NM."
"2026/01/22","IR","034","ZMA",130,"(12)  CAUTION: UNCHARTED GRASS AIRSTRIP LOCATED AT N26-20.0"
"2026/01/22","IR","034","ZMA",135,"         W81-19.2; N26-20.9 W81-26.5."
"2026/01/22","IR","034","ZMA",140,"(13)  CAUTION: UNCHARTED TOWER 210' MSL N26-02.5 W81-20.5;"
"2026/01/22","IR","034","ZMA",145,"         TOWER 210' MSL N26-02.5 W81-21.5; TOWER 200' MSL"
"2026/01/22","IR","034","ZMA",150,"         N26-17.3 W81-20.2; MICROWAVE TOWER 150' MSL N26-18.4"
"2026/01/22","IR","034","ZMA",155,"         W81-16.8; TOWER 250' MSL N26-27.5 W81-04.5; MICROWAVE"
"2026/01/22","IR","034","ZMA",160,"         TOWER 315' MSL N26-37.7 W80-55.2; TOWER 300' MSL"
"2026/01/22","IR","034","ZMA",165,"         N26-38.6 W80-55.2; WATER TOWER 250' MSL N27-04.8"
"2026/01/22","IR","034","ZMA",170,"         W81-04.2; TOWER 300' MSL N27-07.0 W81-05.0."
"2026/01/22","IR","034","ZMA",175,"(14)  AVOID FISHING RESORT/TRAILER PARK AT THE INTERSECTION OF ROUTE"
"2026/01/22","IR","034","ZMA",180,"         70 AND KISSIMMEE RIVER, 7 NM WEST OF OKEECHOBEE."
"2026/01/22","IR","034","ZMA",185,"(15)  H IS A MANDATORY REPORTING POINT."
"2026/01/22","IR","034","ZMA",190,"(16)  WHEN THE INSTRUMENT APPROACH AT PAHOKEE/PALM BEACH"
"2026/01/22","IR","034","ZMA",195,"         COUNTY GLADES AIRPORT IS ACTIVE, AIRCRAFT WILL BE DIRECTED TO"
"2026/01/22","IR","034","ZMA",200,"         MAINTAIN 4000' MSL FROM G TO I. IN ADDITION, WHEN IR-051 IS"
"2026/01/22","IR","034","ZMA",205,"         ALSO ACTIVE, AIRCRAFT WILL MAINTAIN 4000' MSL UNTIL J."
"2026/01/22","IR","035","ZDC",5,"(1)   ROUTE WIDTH EXCLUDES NORTH AF, SC CLASS E AIRSPACE, AND"
"2026/01/22","IR","035","ZDC",10,"        RESTRICTED AREA R-6002 WHEN ACTIVE."
"2026/01/22","IR","035","ZDC",15,"(2)   FOR ROUTE ENTRY A CROSS CRE AT OR BELOW 10,000' MSL AND"
"2026/01/22","IR","035","ZDC",20,"        CONTACT MYRTLE BEACH APP CON ON 350.3 119.2 TO FACILITATE"
"2026/01/22","IR","035","ZDC",25,"        ROUTE ENTRY/CLEARANCE WITH WILMINGTON APPROACH 284.65 OR"
"2026/01/22","IR","035","ZDC",30,"        118.25."
"2026/01/22","IR","035","ZDC",35,"(3)   ALTERNATE ENTRY D: (CONTACT MYRTLE BEACH APP CON ON"
"2026/01/22","IR","035","ZDC",40,"        350.3 119.2). ALTERNATE EXIT: F."
"2026/01/22","IR","035","ZDC",45,"(4)    LOST COMMUNICATIONS PROCEDURES: MAINTAIN 3000' MSL WHILE"
"2026/01/22","IR","035","ZDC",50,"         IN THE ROUTE."
"2026/01/22","IR","035","ZDC",55,"(5)    CONTACT FLORENCE APP CON 316.15 135.25 AT C WITH E"
"2026/01/22","IR","035","ZDC",60,"         ESTIMATE."
"2026/01/22","IR","035","ZDC",65,"(6)    CONTACT MYRTLE BEACH APP CON 350.3 119.2 AT D."
"2026/01/22","IR","035","ZDC",70,"(7)    CONTACT SHAW RAPCON 225.4 133.25 PRIOR TO E, WITH F"
"2026/01/22","IR","035","ZDC",75,"         ESTIMATE."
"2026/01/22","IR","035","ZDC",80,"(8)    CONTACT COLUMBIA APP CON 338.2 124.15 PASSING F."
"2026/01/22","IR","035","ZDC",85,"(9)    CAUTION: VR-1040 AND VR-1043 ROUTE DECONFLICTION, DSN"
"2026/01/22","IR","035","ZDC",95,"         582-4040/4041."
"2026/01/22","IR","035","ZDC",100,"(10)  CAUTION: IR-062 OPPOSITE DIRECTION AT C, DECONFLICT DSN"
"2026/01/22","IR","035","ZDC",105,"         433-1228."
"2026/01/22","IR","035","ZDC",110,"(11)  CAUTION: CROSSING/INTERSECTING ROUTES VR-097,"
"2026/01/22","IR","035","ZDC",115,"VR-1059, AND IR-036 DECONFLICTED BY SCHEDULING"
"2026/01/22","IR","035","ZDC",120,"ACTIVITY WHEN ROUTE IS BOOKED. VR-083, VR-087, AND VR-088"
"2026/01/22","IR","035","ZDC",122,"DECONFLICTED BY 4FW AT DSN 722-2129."
"2026/01/22","IR","035","ZDC",123,"(12)  CAUTION: PRIOR TO F - LOOK FOR FLIGHTS OF FIGHTER AIRCRAFT"
"2026/01/22","IR","035","ZDC",125,"         HOLDING (VFR) OVER THE RIMINI BRIDGE AWAITING ENTRY INTO"
"2026/01/22","IR","035","ZDC",130,"         R-6002 (HOURS OF OPERATION 1200-0300Z++)."
"2026/01/22","IR","035","ZDC",135,"(13)  APPROACHES TO NORTH FIELD CONTACT NORTH FIELD LZ/DZ"
"2026/01/22","IR","035","ZDC",140,"         OPS FACILITY 235.775 OR 120.475. PRIOR SCHEDULING AND APPROVAL"
"2026/01/22","IR","035","ZDC",145,"         REQUIRED THROUGH 437 OSS/OSO DSN 673-5554."
"2026/01/22","IR","035","ZDC",150,"(14)  AVOID: FLYING ALONG THE LUMBER RIVER INTO NORTH CAROLINA."
"2026/01/22","IR","035","ZDC",151,"         PLAN TURN NEAR C, SO AS TO CROSS THE RIVER ONLY ONCE WHILE"
"2026/01/22","IR","035","ZDC",152,"         IN NORTH CAROLINA."
"2026/01/22","IR","035","ZDC",155,"(15)  AVOID: MARION COUNTY AIRPORT N34-10.8 W79-20.1 BY 1500'"
"2026/01/22","IR","035","ZDC",160,"         AGL/3 NM. NOTE: 3 NM ARC EXTENDS 1 NM INTO THE ROUTE"
"2026/01/22","IR","035","ZDC",165,"         BELOW 1593' MSL."
"2026/01/22","IR","035","ZDC",170,"(16)  CAUTION: VFR STUDENT FLYING TRAINING IN THE VICINITY OF"
"2026/01/22","IR","035","ZDC",175,"         AYNOR, SC, N34-00 W79-13 3000-4000' MSL."
"2026/01/22","IR","035","ZDC",180,"(17)  AVOID: SANTEE NATIONAL WILDLIFE REFUGE (LAKE MARION) JUST"
"2026/01/22","IR","035","ZDC",185,"         PRIOR TO F, 2200' AGL."
"2026/01/22","IR","035","ZDC",190,"(18)  AVOID NINE NOISE SENSITIVE AREAS:"
"2026/01/22","IR","035","ZDC",195,"         (A) OLANTA N33-56.2 W79-48.3 BY 1000' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",200,"         (B) RESIDENCE N34-04.4 W79-42.6 BY 1500' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",205,"         (C) RESIDENCE N33-50.0 W80-22.0 BY 1500' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",210,"         (D) N33-39.1 W80-27.1 BY 1000' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",215,"         (E) TOWN OF NORTH, SC N33-36.0 W81-06.5 BY 1500' AGL/1"
"2026/01/22","IR","035","ZDC",220,"               NM;"
"2026/01/22","IR","035","ZDC",225,"         (F) CONGRESSIONAL NOISE SENSITIVE AREA (TOWN/RESIDENCES AT"
"2026/01/22","IR","035","ZDC",230,"               GALIVANTS FERRY) N34-03.4 W79-14.3, AVOID BY 2000'"
"2026/01/22","IR","035","ZDC",235,"               AGL/2 NM;"
"2026/01/22","IR","035","ZDC",240,"         (G) HOG FARM N34-04.4 W79-12.2 BY 1500' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",245,"         (H) HOG FARM N34-07.1 W79-09.6 BY 1500' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",250,"         (I)  HOG FARM N34-03.1 W79-09.0 BY 1500' AGL/1 NM."
"2026/01/22","IR","035","ZDC",255,"(19)  CAUTION: TOWERS:"
"2026/01/22","IR","035","ZDC",260,"         (A) 250' AGL (600' MSL) N34-12.55 W79-11.41;"
"2026/01/22","IR","035","ZDC",265,"         (B) 250' AGL (750' MSL) N34-19.38 W79-00.24;"
"2026/01/22","IR","035","ZDC",270,"         (C) 300' AGL (750' MSL) N33-58.17 W79-54.98."
"2026/01/22","IR","035","ZDC",272,"         (D) 280' AGL (272' MSL) N34-20.00 W79-20.00."
"2026/01/22","IR","035","ZDC",273,"         (E) 200' AGL (300' MSL) N34-24.50 W78-45.50."
"2026/01/22","IR","035","ZDC",274,"         (F) 300' AGL N33-12.7 W80-59.7"
"2026/01/22","IR","035","ZDC",275,"         (G) 300' AGL N33-09.01 W80-20.4"
"2026/01/22","IR","035","ZDC",276,"(20)  AVOID TWO EAGLE NEST LOCATIONS, ENDANGERED SPECIES:"
"2026/01/22","IR","035","ZDC",278,"         (A) N33-36.9 W80-31.8 BY 1500' AGL/1 NM;"
"2026/01/22","IR","035","ZDC",280,"         (B) N34-00.7 W79-23.5 BY 1500' AGL/1 NM."
"2026/01/22","IR","035","ZDC",310,"(21)  CAUTION: VICINITY OF NORTH AIRFIELD; C-5, C-17, C-130"
"2026/01/22","IR","035","ZDC",315,"         AIRCRAFT CONDUCTING TACTICAL TRAINING OPERATIONS INTO AND"
"2026/01/22","IR","035","ZDC",320,"         OUT OF THE AIRFIELD."
"2026/01/22","IR","035","ZDC",325,"(22)  CONTACT CHARLESTON AFB, BASE OPERATIONS VIA 372.2 (DSN"
"2026/01/22","IR","035","ZDC",330,"         673-3026) OR RELAY THROUGH COMMAND POST 349.4 TO REPORT"
"2026/01/22","IR","035","ZDC",335,"         ANY UNUSUAL ACTIVE BIRD CONDITIONS ALONG THE ROUTE."
"2026/01/22","IR","035","ZDC",336,"(23)  UNPUBLISHED TOWERS FOUND BY ROUTE SURVEYS 200' AGL AND"
"2026/01/22","IR","035","ZDC",340,"         ABOVE ARE LISTED IN THIS SOP. NOTE: A QUICK REFERENCE TO THE"
"2026/01/22","IR","035","ZDC",341,"         LATEST CHARLOTTE SECTIONAL CHART (1-500 SCALE) WILL SHOW"
"2026/01/22","IR","035","ZDC",345,"         CHARTED TOWERS ON THIS ROUTE."
"2026/01/22","IR","035","ZDC",350,"(24)   IR-012 ENTRY SOUTH OF B (DECONFLICT DSN 722-2129)."
"2026/01/22","IR","035","ZDC",355,"(25)   MAKE ENTRY TIMES PLUS OR MINUS 5 MINUTES OR RESCHEDULE."
"2026/01/22","IR","035","ZDC",370,"(26)   CAUTION: DUE TO ULTRALITE ACTIVITY, AVOID LAKE CITY N33-52.5"
"2026/01/22","IR","035","ZDC",371,"          W79-45.5 BY 1500' AGL/7 NM."
"2026/01/22","IR","035","ZDC",372,"(27)   CAUTION:"
"2026/01/22","IR","035","ZDC",373,"         (A) UNCHARTED AIRPORT, N34-17.7 W79-03.3, RWY 8-24 AND"
"2026/01/22","IR","035","ZDC",380,"                15-33;"
"2026/01/22","IR","035","ZDC",385,"         (B) UNCHARTED GRASS STRIP, N33-59.4 W79-37.8, RWY 12-30,"
"2026/01/22","IR","035","ZDC",390,"               APPROXIMATELY 2500';"
"2026/01/22","IR","035","ZDC",395,"         (C) UNCHARTED GRASS STRIP, N33-45 W80-20, RWY 10-28;"
"2026/01/22","IR","035","ZDC",396,"         (D) UNCHARTED AIRSTRIP, (MATTHEW'S AIRSTRIP) N33-59.3"
"2026/01/22","IR","035","ZDC",400,"               W79-45.4;"
"2026/01/22","IR","035","ZDC",405,"         (E) UNCHARTED AIRSTRIP, (DANNIE RODGERS) N33-58.6 W79-39.4;"
"2026/01/22","IR","035","ZDC",410,"         (F) UNCHARTED AIRSTRIP, (TOMMIE AND RICK) N33-48.2"
"2026/01/22","IR","035","ZDC",415,"               W79-31.5;"
"2026/01/22","IR","035","ZDC",420,"         (G) UNCHARTED AIRSTRIP, (BERNIE) N33-57.7 W79-56.2;"
"2026/01/22","IR","035","ZDC",425,"         (H) UNCHARTED AIRSTRIP, (COCKFIELD AERODROME SC60)"
"2026/01/22","IR","035","ZDC",430,"               N33-54.1 W79-40.6;"
"2026/01/22","IR","035","ZDC",435,"         (I) UNCHARTED AIRSTRIP, (MCGEE AIRSTRIP) N33-53.4 W79-52.5."
"2026/01/22","IR","035","ZDC",440,"         (J) UNCHARTED LANDFILL, N33-07.54 W80-20.7"
"2026/01/22","IR","036","",5,"(1)    ROUTE WIDTH EXCLUDES NORTH AF, SC CLASS E AIRSPACE, AND"
"2026/01/22","IR","036","",10,"         RESTRICTED AREA R-6002 WHEN ACTIVE."
"2026/01/22","IR","036","",15,"(2)     CONTACT COLUMBIA APP CON ON 338.2 OR 124.15 FOR ROUTE"
"2026/01/22","IR","036","",20,"         ENTRY AT A WITH D ESTIMATE."
"2026/01/22","IR","036","",25,"(3)     ALTERNATE ENTRY AUTHORIZED AT PT B (CONTACT COLUMBIA APP"
"2026/01/22","IR","036","",30,"         CON)."
"2026/01/22","IR","036","",35,"(4)     ALTERNATE EXIT AUTHORIZED AT D."
"2026/01/22","IR","036","",37,"(5)     ALTERNATE ENTRY AUTHORIZED AT D. (CONTACT"
"2026/01/22","IR","036","",38,"CHARLESTON APP CON)."
"2026/01/22","IR","036","",40,"(6)     MONITOR JACKSONVILLE ARTCC ON 363.2/132.92 AT B."
"2026/01/22","IR","036","",45,"(7)     MONITOR CHARLESTON APP CON ON 306.925/120.7 PRIOR TO D."
"2026/01/22","IR","036","",50,"(8)     CONTACT SHAW RAPCON ON 225.4 OR 133.25 PRIOR TO F WITH G"
"2026/01/22","IR","036","",55,"         ESTIMATE."
"2026/01/22","IR","036","",80,"(9)     CONTACT COLUMBIA APP CON ON 338.2 OR 124.15 PASSING G."
"2026/01/22","IR","036","",85,"(10)     LOST COMMUNICATIONS PROCEDURES: MAINTAIN 3000' MSL WHILE"
"2026/01/22","IR","036","",90,"         ON THE ROUTE."
"2026/01/22","IR","036","",95,"(11)  CAUTION: VR-1040 AND VR-1043 ROUTE DECONFLICTION DSN"
"2026/01/22","IR","036","",100,"         582-4040/4041."
"2026/01/22","IR","036","",101,"(12)  CAUTION: CROSSING/INTERSECTING ROUTES VR-097, VR-1059,"
"2026/01/22","IR","036","",105,"AND IR-035 DECONFLICTED BY SCHEDULING ACTIVITY WHEN ROUTE"
"2026/01/22","IR","036","",110,"IS BOOKED. VR-083, VR-087, AND VR-088 DECONFLICTED BY 4FW"
"2026/01/22","IR","036","",112,"AT DSN 722-2129"
"2026/01/22","IR","036","",115,"(13)  CAUTION: PRIOR TO G - LOOK FOR FLIGHTS OF FIGHTER AIRCRAFT"
"2026/01/22","IR","036","",120,"         HOLDING (VFR) OVER THE RIMINI BRIDGE AWAITING ENTRY INTO"
"2026/01/22","IR","036","",125,"         R-6002, (HOURS OF OPERATION 1200-0300Z++)."
"2026/01/22","IR","036","",130,"(14)  APPROACHES TO NORTH FIELD CONTACT NORTH FIELD LZ/DZ OPS"
"2026/01/22","IR","036","",135,"         FACILITY 235.775 OR 120.475. PRIOR SCHEDULING AND APPROVAL"
"2026/01/22","IR","036","",140,"         REQUIRED THROUGH 437 OSS/OSO DSN 673-5554."
"2026/01/22","IR","036","",145,"(15)  AVOID THREE AIRPORTS:"
"2026/01/22","IR","036","",150,"     (A)     BAMBERG CO AIRPORT N33-18.5 W81-06.9 BY 1500'"
"2026/01/22","IR","036","",155,"               AGL/3 NM;"
"2026/01/22","IR","036","",160,"     (B)     ST. GEORGE AIRPORT N33-11.7 W80-30.5 BY 1500' AGL/3"
"2026/01/22","IR","036","",165,"               NM;"
"2026/01/22","IR","036","",170,"     (C)     ORANGEBURG AIRPORT N33-27.7 W80-51.5 BY 1500' AGL/3"
"2026/01/22","IR","036","",175,"                NM. NOTE: THESE AIRPORTS ARE OUTSIDE OF THE ROUTE"
"2026/01/22","IR","036","",180,"                STRUCTURE BUT THEIR 3 NM AVOIDANCE AREA EXTENDS INTO"
"2026/01/22","IR","036","",185,"                THE ROUTE BELOW 1500' AGL."
"2026/01/22","IR","036","",188,"(16)  AVOID: SANTEE NATIONAL WILDLIFE REFUGE (LAKE MARION) JUST"
"2026/01/22","IR","036","",190,"         PRIOR TO G, BY 2200' AGL."
"2026/01/22","IR","036","",192,"(17)  AVOID SIX NOISE SENSITIVE AREAS:"
"2026/01/22","IR","036","",194,"     (A)     RESIDENCE N33-50.0 W80-22.0 BY 1500' AGL/1 NM;"
"2026/01/22","IR","036","",196,"     (B)     N33-39.1 W80-27.1 BY 1000' AGL/1 NM;"
"2026/01/22","IR","036","",198,"     (C)     N33-29.7 W81-16.8 BY 1000' AGL/1 NM;"
"2026/01/22","IR","036","",200,"     (D)     GIVHANS, SC N33-00.8 W80-20.2 BY 1000' AGL/1.5 NM;"
"2026/01/22","IR","036","",220,"     (E)     N33-15.5 W81-11.5 BY 1000' AGL/1 NM;"
"2026/01/22","IR","036","",230,"     (F)     N33-40.8 W80-03.5 BY 1000' AGL/1 NM;"
"2026/01/22","IR","036","",235,"(18)  CAUTION: BIRD ACTIVITY: LANDFILL N33-07.9 W80-21.4."
"2026/01/22","IR","036","",240,"(19)  AVOID TEN EAGLE NEST LOCATIONS, ENDANGERED SPECIES:"
"2026/01/22","IR","036","",245,"     (A)     N33-10.8 W80-25.3 BY 1500' AGL/1 NM;"
"2026/01/22","IR","036","",250,"     (B)     N33-36.9 W80-31.8 BY 1500' AGL/1 NM;"
"2026/01/22","IR","036","",255,"     (C)     SANTEE NWR N33-23.5 W80-02.6 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",260,"     (D)     SANTEE NWR N33-26.0 W79-55.0 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",265,"     (E)     SANTEE NWR N33-18.4 W80-10.6 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",270,"     (F)     SANTEE NWR N33-26.1 W80-07.4 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",275,"     (G)     SANTEE NWR N33-28.8 W80-09.5 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",280,"     (H)     SANTEE NWR N33-24.4 W80-11.6 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",285,"     (I)      SANTEE NWR N33-25.4 W80-16.9 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",290,"     (J)     SANTEE NWR N33-29.6 W80-10.1 MIN ALT: 2000' AGL;"
"2026/01/22","IR","036","",295,"(20)  CAUTION: VICINITY OF NORTH AIRFIELD, C-5, C-17, C-130"
"2026/01/22","IR","036","",300,"         AIRCRAFT CONDUCTING TACTICAL TRAINING OPERATIONS INTO AND"
"2026/01/22","IR","036","",305,"         OUT OF THE AIRFIELD."
"2026/01/22","IR","036","",310,"(21)  CONTACT CHARLESTON AFB BASE OPERATIONS 372.2 (DSN"
"2026/01/22","IR","036","",315,"         673-3026) OR RELAY THROUGH COMMAND POST 349.4 TO REPORT"
"2026/01/22","IR","036","",316,"         ANY UNUSUAL ACTIVE BIRD CONDITIONS ALONG THE ROUTE."
"2026/01/22","IR","036","",319,"(22)  UNPUBLISHED TOWERS FOUND BY ROUTE SURVEYS 200' AGL AND"
"2026/01/22","IR","036","",321,"         ABOVE ARE LISTED IN THIS SOP. NOTE: A QUICK REFERENCE TO THE"
"2026/01/22","IR","036","",322,"         LATEST CHARLOTTE SECTIONAL CHART (1-500 SCALE) WILL SHOW"
"2026/01/22","IR","036","",325,"         CHARTED TOWERS ON THIS ROUTE."
"2026/01/22","IR","036","",327,"(23)  MAKE ENTRY TIMES PLUS OR MINUS 5 MINUTES OR RESCHEDULE."
"2026/01/22","IR","036","",335,"(24)  (CAUTION: UNCHARTED GRASS STRIP N33-45 W80-20 (RWY"
"2026/01/22","IR","036","",340,"         10-28)."
"2026/01/22","IR","036","",345,"(25)  CAUTION TOWERS:"
"2026/01/22","IR","036","",350,"         (A) 620' AGL (880' MSL) N33-30.00 W81-14.50;"
"2026/01/22","IR","036","",355,"         (B) 250' AGL (400' MSL) N33-02.00 W80-30.50;"
"2026/01/22","IR","036","",360,"         (C) 400' AGL (500' MSL) N33-13.50 W80-18.00;"
"2026/01/22","IR","036","",365,"         (D) 200' AGL (350' MSL) N33-13.00 W80-59.00;"
"2026/01/22","IR","036","",370,"         (E) 300' AGL N33-55.65 W78-20.07;"
"2026/01/22","IR","036","",375,"         (F) 300' AGL N33-56.23 W78-18.17;"
"2026/01/22","IR","036","",380,"         (G) 300' AGL N34-21.66 W79-05.68;"
"2026/01/22","IR","036","",385,"         (H) 300' AGL N33-56.17 W79-54.36."
"2026/01/22","IR","036","",390,"(I) 100' AGL N33-13.22 W80-58.72"
"2026/01/22","IR","037","ZHU ZME",1,"(1) SCHEDULING ACTIVITY OPERATING HOURS: 1200-2200Z++"
"2026/01/22","IR","037","ZHU ZME",2,"      MON-FRI. TO SCHEDULE USE ON SAT, SUN OR PRIOR TO 1430Z++"
"2026/01/22","IR","037","ZHU ZME",3,"      ON MON, CALL PRIOR TO 2200Z++ ON PREVIOUS FRIDAY."
"2026/01/22","IR","037","ZHU ZME",5,"(2) ADVISE CONTROLLER WHEN MAKING TURNS IN EXCESS OF 20"
"2026/01/22","IR","037","ZHU ZME",10,"      DEGREES."
"2026/01/22","IR","037","ZHU ZME",15,"(3) RADAR SYSTEM NAVIGATION (SN)."
"2026/01/22","IR","037","ZHU ZME",16,"(4) CONFLICTS: (DECONFLICT WITH THE APPROPRIATE SCHEDULING"
"2026/01/22","IR","037","ZHU ZME",18,"      ACTIVITY)"
"2026/01/22","IR","037","ZHU ZME",20,"      (A) CROSSES VR-060 AT POINT C."
"2026/01/22","IR","037","ZHU ZME",25,"      (B) CROSSES VR-179 AT POINTS B AND C."
"2026/01/22","IR","037","ZHU ZME",30,"(5) ALTERNATE ENTRY AUTHORIZED AT POINT B."
