"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","AGENCY_TYPE","AGENCY_NAME","STATION","ADDRESS","CITY","STATE_CODE","ZIP_CODE","COMMERCIAL_NO","DSN_NO","HOURS"
"2026/01/22","VR","119","ZKC","S1","71 OSS","","301 GRITZ ST","VANCE AFB","OK","73705-5202","580-213-6276/7820","448-6276/7820",""
"2026/01/22","VR","1195","ZAB","O","150 SOW OG/CC","","2251 AIR GUARD RD SE","KIRTLAND AFB","NM","87117-5875","505-846-8335/6","846-7322",""
"2026/01/22","VR","1195","ZAB","S1","150 SOW OG/CC","","2251 AIR GUARD RD SE","KIRTLAND AFB","NM","87117-5875","505-846-8335/6","846-7322",""
"2026/01/22","VR","1196","ZHU","O","ANG CRTC - GULFPORT / OSA","","4715 HEWES AVE","GULFPORT","MS","39507-4324","228-214-6027","363-6027",""
"2026/01/22","VR","1196","ZHU","S1","ANG CRTC - GULFPORT / OSA","","4715 HEWES AVE","GULFPORT","MS","39507-4324","228-214-6027","363-6027",""
"2026/01/22","VR","1205","ZLA ZOA","O","COMMANDER 412 TW, 412 OSS/OSOA","","100 EAST SPARKS ROAD,","EDWARDS AFB,","CA","93523-6460","C:661-277-2515","527-2515",""
"2026/01/22","VR","1205","ZLA ZOA","S1","COMMANDER, 412 TW 412 OSS/OSOS","","235 S. FLIGHTLINE ROAD","EDWARDS AFB","CA","93523-6460","661-277-4110","527-4110",""
"2026/01/22","VR","1214","ZLA ZOA","O","COMMANDER 412 TW, 412 OSS/OSOA","","100 EAST SPARKS ROAD,","EDWARDS AFB,","CA","93523-6460","C:661-277-2515","527-2515",""
"2026/01/22","VR","1214","ZLA ZOA","S1","COMMANDER 412 TW 412 OSS/OSOS","","235 S. FLIGHTLINE RD","EDWARDS AFB","CA","93523","661-277-4110","527-4110",""
"2026/01/22","VR","1215","ZLA","O","COMMANDER 412 TW, 412 OSS/OSOA","","100 EAST SPARKS ROAD,","EDWARDS AFB,","CA","93523-6460","C:661-277-2515","527-2515",""
"2026/01/22","VR","1215","ZLA","S1","COMMANDER 412 TW 412 OSS/OSOS","","235 S. FLIGHTLINE RD","EDWARDS AFB","CA","93523","661-277-4110","527-4110",""
"2026/01/22","VR","1217","ZLA","O","COMMANDER 412 TW, 412 OSS/OSOA","","100 EAST SPARKS ROAD,","EDWARDS AFB,","CA","93523-6460","C:661-277-2515","527-2515",""
"2026/01/22","VR","1217","ZLA","S1","COMMANDER 412 TW 412 OSS/OSOS","","235 S. FLIGHTLINE RD","EDWARDS AFB","CA","93523","661-277-4110","527-4110",""
"2026/01/22","VR","1218","ZLA","O","COMMANDER 412 TW, 412 OSS/OSOA","","100 EAST SPARKS ROAD,","EDWARDS AFB,","CA","93523-6460","C:661-277-2515","527-2515",""
"2026/01/22","VR","1218","ZLA","S1","COMMANDER 412 TW 412 OSS/OSOS","","235 S. FLIGHTLINE RD","EDWARDS AFB","CA","93523","661-277-4110","527-4110",""
"2026/01/22","VR","125","ZAB","O","27 SOSS/OSA","CANNON AFB","201 S. CHINDIT AVE. BLDG 728 RM 112","CANNON AFB","NM","88103","C575-904-6497","640-6497","27SOSS.ATC.ORG@US.AF.MIL"
"2026/01/22","VR","125","ZAB","S1","27 SOAOS/RMO","CANNON AFB","205 S. CHINDIT AVE. BLDG 780 RM 119","CANNON AFB","NM","88103","C575-784-7634","681-7634","27SOAOS.RMO.GROUND@US.AF.MIL"
"2026/01/22","VR","1250","ZOA ZSE","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1250","ZOA ZSE","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1251","ZOA ZSE","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1251","ZOA ZSE","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1252","ZLA ZOA","O","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1252","ZLA ZOA","S1","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1253","ZLA ZLC","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1253","ZLA ZLC","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1254","ZOA ZSE","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1254","ZOA ZSE","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1255","ZLA ZOA","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1255","ZLA ZOA","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1256","ZLA","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1256","ZLA","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1257","ZLA ZOA","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET, RM 121","","CA","93246-5022","559-998-1034","949-1034",""
"2026/01/22","VR","1257","ZLA ZOA","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET, RM 121","","CA","93246-5022","559-998-1034","949-1034",""
"2026/01/22","VR","1259","ZLA ZLC ZOA","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1259","ZLA ZLC ZOA","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1260","ZLC ZOA","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1260","ZLC ZOA","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1261","ZOA ZSE","O","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1261","ZOA ZSE","S1","COMMANDER, STRIKE FIGHTER WING","NAS LEMOORE","001 K STREET","","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1262","ZLA ZOA","O","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1262","ZLA ZOA","S1","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1264","ZOA","O","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1264","ZOA","S1","COMMANDER STRIKE FIGHTER WING","","001 K STREET","NAS LEMOORE","CA","93246-5022","559-998-1034","SEE GEN RMKS",""
"2026/01/22","VR","1265","ZLA","O","G-3","MCAS MIRAMAR","","SAN DIEGO","CA","92145","858-577-5157","267-5157","SEE GENERAL REMARKS"
"2026/01/22","VR","1265","ZLA","S1","FLIGHT PLANNING","MCAS MIRAMAR","","SAN DIEGO","CA","92145","","267-4981/1532",""
"2026/01/22","VR","1266","ZLA","O","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077",""
"2026/01/22","VR","1266","ZLA","S1","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077","AVAILABLE 0700-2230L/1400-0530Z DAILY. CLOSED HOLIDAYS"
"2026/01/22","VR","1267","ZAB ZLA","O","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077",""
"2026/01/22","VR","1267","ZAB ZLA","S1","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077","AVAILABLE 0700-2230L/1400-0530Z DAILY. CLOSED HOLIDAYS"
"2026/01/22","VR","1267A","ZAB ZLA","O","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077",""
"2026/01/22","VR","1267A","ZAB ZLA","S1","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077","AVAILABLE 0700-2230L/1400-0530Z DAILY. CLOSED HOLIDAYS"
"2026/01/22","VR","1268","ZAB ZLA","O","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077",""
"2026/01/22","VR","1268","ZAB ZLA","S1","COMMANDING OFFICER, YUMA MCAS","","BOX 99160","YUMA","AZ","85369-9160","928-269-2326/2077","269-2326/2077","AVAILABLE 0700-2230L/1400-0530Z DAILY. CLOSED HOLIDAYS"
"2026/01/22","VR","1300","ZLC","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","1300","ZLC","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","1301","ZLC ZSE","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","1301","ZLC ZSE","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","1302","ZLC","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","1302","ZLC","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","1303","ZLC","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","1303","ZLC","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","1304","ZLC","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","1304","ZLC","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","1305","ZLC","O","124 FW","","","BOISE","ID","83705","208-422-5348","",""
"2026/01/22","VR","1305","ZLC","S1","366 OSS/OSOS","MOUNTAIN HOME AFB","","","ID","83648","208-828-4607/2172/4631","728-4607/2172","SCHEDULE REQUESTS 0730-1630L MON-FRI. MUST BE SCHEDULED MINIMUM OF 2 HOURS PRIOR TO ENTRY."
"2026/01/22","VR","1350","ZSE","O","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE,","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877",""
"2026/01/22","VR","1350","ZSE","S1","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877","SEE REMARKS"
"2026/01/22","VR","1351","ZSE","O","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE,","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877",""
"2026/01/22","VR","1351","ZSE","S1","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877","SEE REMARKS"
"2026/01/22","VR","1352","ZLC ZOA ZSE","O","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE,","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877",""
"2026/01/22","VR","1352","ZLC ZOA ZSE","S1","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877","SEE REMARKS"
"2026/01/22","VR","1353","ZLC ZSE","O","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE,","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877",""
"2026/01/22","VR","1353","ZLC ZSE","S1","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877","SEE REMARKS"
"2026/01/22","VR","1354","ZSE","O","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE,","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877",""
"2026/01/22","VR","1354","ZSE","S1","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877","SEE REMARKS"
"2026/01/22","VR","1355","ZSE","O","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE,","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877",""
"2026/01/22","VR","1355","ZSE","S1","COMMANDING OFFICER (N32)","NAS WHIDBEY ISLAND","3730 N. CHARLES PORTER AVE","OAK HARBOR","WA","98278-5000","360-257-2877","820-2877","SEE REMARKS"
"2026/01/22","VR","138","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","138","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","140","ZHU","O","12 OSS/OSAS","RANDOLPH AFB","BILG 28 5TH STREET EAST","","TX","78150-4333","210-652-5580","487-5580",""
"2026/01/22","VR","140","ZHU","S1","560 FTS","RANDOLPH AFB","1450 5 5TH STREET EAST","","TX","78150","210-652-3518","487-3518",""
"2026/01/22","VR","142","ZFW ZHU","O","12 OSS/OSAS","","BLDG 28 5TH STREET EAST,","RANDOLPH AFB,","TX","78150-4333","210-652-5580","487-5580","SUNRISE-SUNSET, DAILY"
"2026/01/22","VR","142","ZFW ZHU","S1","559  FTS","RANDOLPH AFB","HANGER 6 5TH STREET WEST","","TX","78150","210-652-5661","487-5661",""
"2026/01/22","VR","1422","ZLC","O","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1422","ZLC","S1","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1423","ZLC","O","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1423","ZLC","S1","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1427","ZDV","O","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472",""
"2026/01/22","VR","1427","ZDV","S1","120 FS","","BUCKLEY SFB","AURORA","CO","80011-9546","720-847-9471/9472","847-9471/9472",""
"2026/01/22","VR","143","ZFW ZHU","O","12 OSS/OSAS","","501 I STREET EAST","RANDOLPH AFB","TX","78150-4333","210-652-5580","487-5580",""
"2026/01/22","VR","143","ZFW ZHU","S1","560 FTS","","1450 5TH STREET  EAST","RANDOLPH AFB","TX","78150-4333","210-652-3518","487-3518",""
"2026/01/22","VR","144","","O","97 OSS/DOA","","101 S SIXTH ST, BDG 225","ALTUS AFB","OK","73521","580-481-6098","866-6098",""
"2026/01/22","VR","144","","S1","97 OSS/OSK","","101 S SIXTH ST, BDG 225","ALTUS AFB","OK","73521","580-481-7422/6002/1375/7490","866-7422/6002/1375/7490",""
"2026/01/22","VR","1445","ZLC","O","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1445","ZLC","S1","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1446","ZLC","O","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","1446","ZLC","S1","HQ UTTR/ROS","HILL AFB","6066 CEDAR LANE","","UT","84056-5812","801-777-4401","777-4401",""
"2026/01/22","VR","151","ZHU","O","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","361-516-4075","876-4075",""
"2026/01/22","VR","151","ZHU","S1","TRAINING AIR WING TWO (TW-2)","NAS KINGSVILLE","","","TX","78363","361-516-6518/4075","876-6518/4075","0800-1530 CST, M-F (EXCLUDING HOLIDAYS OR FIELD CLSD BY NOTAM)"
"2026/01/22","VR","152","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","152","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","1520","ZDV ZMP","O","114 FW   (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5745/7746","798-7745/7746",""
"2026/01/22","VR","1520","ZDV ZMP","S1","114 FW   (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5745/7746","798-7745/7746",""
"2026/01/22","VR","1521","ZDV ZMP","O","114 FW   (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5745/7746","798-7745/7746",""
"2026/01/22","VR","1521","ZDV ZMP","S1","114 FW   (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5745/7746","798-7745/7746",""
"2026/01/22","VR","1525","ZKC","O","509 OSS / OSOA","WHITEMAN AFB","770 ARNOLD AVE BLDG 38","","MO","65305","660-687-7616/1779/1754","975-7616/1779/1754","AFTER HOURS CONTACT COMMAND POST C660-687-3778."
"2026/01/22","VR","1525","ZKC","S1","13 BS/OPERATIONS SUPERVISOR","WHITEMAN AFB","635 5TH STREET BLDG 153","","MO","65305","660-687-2371","975-2371","AFTER HOURS CONTACT COMMAND POST C660-687-3778."
"2026/01/22","VR","1546","ZKC","O","188 WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1546","ZKC","S1","188 WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","156","ZHU","O","149 FTR GP (TX-ANG)","","","KELLY AFB","TX","78241","210-925-5934","945-5934",""
"2026/01/22","VR","156","ZHU","S1","149 FTR GP (TX-ANG)","","","KELLY AFB","TX","78241","210-925-5934","945-5934",""
"2026/01/22","VR","158","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE STE 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","158","ZFW","S1","90/ 469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","159","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE. STE. 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","159","ZFW","S1","89/459 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1601","","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","59707","989-354-6386","741-6386",""
"2026/01/22","VR","1601","","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","59707","989-354-6386","741-6386",""
"2026/01/22","VR","1602","","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","59707","989-354-6386","741-6386",""
"2026/01/22","VR","1602","","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","59707","989-354-6386","741-6386",""
"2026/01/22","VR","1616","ZMP","O","ANG  CRTC","CAMP DOUGLAS","","","WI","54618-5001","608-427-1445","871-1445",""
"2026/01/22","VR","1616","ZMP","S1","ANG  CRTC","CAMP DOUGLAS","","","WI","54618-5001","608-427-1445","871-1445",""
"2026/01/22","VR","1617","ZID ZOB","O","180TH TFG/DO (ANG)","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","43558","","580-4084",""
"2026/01/22","VR","1617","ZID ZOB","S1","180TH TFG/DO (ANG)","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","43558","","580-4084",""
"2026/01/22","VR","1624","ZMP ZOB","O","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1624","ZMP ZOB","S1","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1625","ZMP ZOB","O","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1625","ZMP ZOB","S2","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1626","ZAU ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1626","ZAU ZMP","S1","ALPENA CRTC/OTM","","5884 A. STREET","ALPENA","MI","49707-8125","","741-6509/6226",""
"2026/01/22","VR","1627","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386","SUNRISE-SUNSET"
"2026/01/22","VR","1627","ZMP","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386","SUNRISE-SUNSET"
"2026/01/22","VR","1628","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1628","ZMP","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204","SUNRISE-SUNSET"
"2026/01/22","VR","1629","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1629","ZMP","S1","ALPENA CRTC/OTM","","5884 A. STREET","ALPENA","MI","49707-8125","","741-6509/6226",""
"2026/01/22","VR","1631","ZID","O","445 AW","","5439 MCCORMICK AVE","WRIGHT-PATTERSON AFB","OH","45433","937-257-3551","787-3551",""
"2026/01/22","VR","1631","ZID","S1","445 OSS/OSK","WRIGHT-PATTERSON AFB","","","OH","45433","937-522-2582","672-2582","ALTERNATE: 445 OSS/OSO, DSN 787-7551 C937-257-7551"
"2026/01/22","VR","1632","ZID","O","445 AW","","5439 MCCORMICK AVE","WRIGHT-PATTERSON AFB","OH","45433","937-257-3551","787-3551",""
"2026/01/22","VR","1632","ZID","S1","445 OSS/OSK","WRIGHT-PATTERSON AFB","","","OH","45433","937-522-2582","672-2582","ALTERNATE: 445 OSS/OSO, DSN 787-7551 C937-257-7551"
"2026/01/22","VR","1633","ZID","O","445 AW","","5439 MCCORMICK AVE","WRIGHT-PATTERSON AFB","OH","45433","937-257-3551","787-3551",""
"2026/01/22","VR","1633","ZID","S1","445 OSS/OSK","WRIGHT-PATTERSON AFB","","","OH","45433","937-522-2582","672-2582","ALTERNATE: 445 OSS/OSO, DSN 787-7551 C937-257-7551"
"2026/01/22","VR","1636","ZMP","O","ALPENA CRTC/OTM (ANG)","","5884 A. STREET","ALPENA","MI","49707-8125","","741-3509/3226",""
"2026/01/22","VR","1636","ZMP","S1","ALPENA CRTC/OTM (ANG)","","5884 A. STREET","ALPENA","MI","49707-8125","","741-3509/3226",""
"2026/01/22","VR","1638","ZID ZOB","O","180 FW/OSO","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","","419-868-4036","580-4036",""
"2026/01/22","VR","1638","ZID ZOB","S1","180 FW/OSO","TOLEDO EXPRESS AIRPORT","","SWANTON","OH","","419-868-4036","580-4036",""
"2026/01/22","VR","1639","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1639","ZMP","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1640","ZAU ZID","O","ATTERBURY RANGE","","BUILDING 124","EDINBURGH","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1640","ZAU ZID","S1","ATTERBURY RANGE","","BUILDING 124","EDINBURGH","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1641","ZAU ZID","O","ATTERBURY RANGE","","BUILDING 124","EDINBURGH","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1641","ZAU ZID","S1","ATTERBURY RANGE","","BUILDING 124","EDINBURGH","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1642","ZAU ZID","O","ATTERBURY RANGE","","BUILDING 124","EDINBURGH","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1642","ZAU ZID","S1","ATTERBURY RANGE","","BUILDING 124","EDINBURGH","IN","46124","812-526-1114","569-2114",""
"2026/01/22","VR","1644","ZMP ZOB","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","1644","ZMP ZOB","S1","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1645","ZMP ZOB","O","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1645","ZMP ZOB","S1","ALPENA  CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386","741-6386",""
"2026/01/22","VR","1647","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
